# z [m]         rho [kg/m^3]    T [K]           p [Pa]
1.4900000E+05	1.6520000E-09	5.4840000E+02	2.6001187E-04
1.5000000E+05	1.5610000E-09	5.5120000E+02	2.4694362E-04
1.5100000E+05	1.4770000E-09	5.5390000E+02	2.3479971E-04
1.5200000E+05	1.3980000E-09	5.5650000E+02	2.2328422E-04
1.5300000E+05	1.3240000E-09	5.5900000E+02	2.1241515E-04
1.5400000E+05	1.2550000E-09	5.6130000E+02	2.0217361E-04
1.5500000E+05	1.1900000E-09	5.6360000E+02	1.9248799E-04
1.5600000E+05	1.1290000E-09	5.6570000E+02	1.8330141E-04
1.5700000E+05	1.0720000E-09	5.6780000E+02	1.7469314E-04
1.5800000E+05	1.0180000E-09	5.6970000E+02	1.6644842E-04
1.5900000E+05	9.6740000E-10	5.7160000E+02	1.5870258E-04
1.6000000E+05	9.1970000E-10	5.7330000E+02	1.5132609E-04
1.6100000E+05	8.7450000E-10	5.7500000E+02	1.4431562E-04
1.6200000E+05	8.3210000E-10	5.7660000E+02	1.3770061E-04
1.6300000E+05	7.9220000E-10	5.7820000E+02	1.3146151E-04
1.6400000E+05	7.5450000E-10	5.7960000E+02	1.2550855E-04
1.6500000E+05	7.1880000E-10	5.8100000E+02	1.1985879E-04
1.6600000E+05	6.8510000E-10	5.8230000E+02	1.1449498E-04
1.6700000E+05	6.5330000E-10	5.8360000E+02	1.0942426E-04
1.6800000E+05	6.2310000E-10	5.8480000E+02	1.0458052E-04
1.6900000E+05	5.9450000E-10	5.8600000E+02	9.9985072E-05
1.7000000E+05	5.6750000E-10	5.8700000E+02	9.5606993E-05
1.7100000E+05	5.4180000E-10	5.8810000E+02	9.1448349E-05
1.7200000E+05	5.1750000E-10	5.8910000E+02	8.7495369E-05
1.7300000E+05	4.9440000E-10	5.9000000E+02	8.3717483E-05
1.7400000E+05	4.7250000E-10	5.9100000E+02	8.0144732E-05
1.7500000E+05	4.5170000E-10	5.9180000E+02	7.6720379E-05
1.7600000E+05	4.3190000E-10	5.9260000E+02	7.3456552E-05
1.7700000E+05	4.1310000E-10	5.9340000E+02	7.0353940E-05
1.7800000E+05	3.9520000E-10	5.9420000E+02	6.7396179E-05
1.7900000E+05	3.7820000E-10	5.9490000E+02	6.4573033E-05
1.8000000E+05	3.6200000E-10	5.9560000E+02	6.1879807E-05
1.8100000E+05	3.4670000E-10	5.9620000E+02	5.9324147E-05
1.8200000E+05	3.3200000E-10	5.9680000E+02	5.6865988E-05
1.8300000E+05	3.1800000E-10	5.9740000E+02	5.4522785E-05
1.8400000E+05	3.0470000E-10	5.9800000E+02	5.2294899E-05
1.8500000E+05	2.9210000E-10	5.9850000E+02	5.0174309E-05
1.8600000E+05	2.8000000E-10	5.9910000E+02	4.8144096E-05
1.8700000E+05	2.6840000E-10	5.9950000E+02	4.6180368E-05
1.8800000E+05	2.5750000E-10	6.0000000E+02	4.4341887E-05
1.8900000E+05	2.4700000E-10	6.0050000E+02	4.2569216E-05
1.9000000E+05	2.3690000E-10	6.0090000E+02	4.0855728E-05
1.9100000E+05	2.2740000E-10	6.0130000E+02	3.9243466E-05
1.9200000E+05	2.1830000E-10	6.0170000E+02	3.7698098E-05
1.9300000E+05	2.0950000E-10	6.0200000E+02	3.6196469E-05
1.9400000E+05	2.0120000E-10	6.0240000E+02	3.4785530E-05
1.9500000E+05	1.9320000E-10	6.0270000E+02	3.3419043E-05
1.9600000E+05	1.8560000E-10	6.0310000E+02	3.2125729E-05
1.9700000E+05	1.7830000E-10	6.0340000E+02	3.0877515E-05
1.9800000E+05	1.7140000E-10	6.0360000E+02	2.9692430E-05
1.9900000E+05	1.6470000E-10	6.0390000E+02	2.8545938E-05
2.0000000E+05	1.5830000E-10	6.0420000E+02	2.7450315E-05
2.0100000E+05	1.5220000E-10	6.0440000E+02	2.6401269E-05
2.0200000E+05	1.4640000E-10	6.0470000E+02	2.5407781E-05
2.0300000E+05	1.4080000E-10	6.0490000E+02	2.4443981E-05
2.0400000E+05	1.3540000E-10	6.0510000E+02	2.3514270E-05
2.0500000E+05	1.3030000E-10	6.0530000E+02	2.2636057E-05
2.0600000E+05	1.2540000E-10	6.0550000E+02	2.1792014E-05
2.0700000E+05	1.2070000E-10	6.0570000E+02	2.0982176E-05
2.0800000E+05	1.1620000E-10	6.0590000E+02	2.0206578E-05
2.0900000E+05	1.1180000E-10	6.0610000E+02	1.9447858E-05
2.1000000E+05	1.0770000E-10	6.0630000E+02	1.8740836E-05
2.1100000E+05	1.0370000E-10	6.0640000E+02	1.8047774E-05
2.1200000E+05	9.9890000E-11	6.0660000E+02	1.7390422E-05
2.1300000E+05	9.6220000E-11	6.0670000E+02	1.6754252E-05
2.1400000E+05	9.2710000E-11	6.0680000E+02	1.6145736E-05
2.1500000E+05	8.9340000E-11	6.0700000E+02	1.5563968E-05
2.1600000E+05	8.6100000E-11	6.0710000E+02	1.5001997E-05
2.1700000E+05	8.2990000E-11	6.0720000E+02	1.4462495E-05
2.1800000E+05	8.0000000E-11	6.0730000E+02	1.3943730E-05
2.1900000E+05	7.7140000E-11	6.0740000E+02	1.3447455E-05
2.2000000E+05	7.4380000E-11	6.0750000E+02	1.2968452E-05
2.2100000E+05	7.1740000E-11	6.0760000E+02	1.2510217E-05
2.2200000E+05	6.9190000E-11	6.0770000E+02	1.2067526E-05
2.2300000E+05	6.6750000E-11	6.0780000E+02	1.1643878E-05
2.2400000E+05	6.4400000E-11	6.0790000E+02	1.1235792E-05
2.2500000E+05	6.2140000E-11	6.0800000E+02	1.0843276E-05
2.2600000E+05	5.9970000E-11	6.0810000E+02	1.0466338E-05
2.2700000E+05	5.7880000E-11	6.0820000E+02	1.0103239E-05
2.2800000E+05	5.5870000E-11	6.0820000E+02	9.7523836E-06
2.2900000E+05	5.3940000E-11	6.0830000E+02	9.4170407E-06
2.3000000E+05	5.2080000E-11	6.0840000E+02	9.0938099E-06
2.3100000E+05	5.0290000E-11	6.0840000E+02	8.7812538E-06
2.3200000E+05	4.8570000E-11	6.0850000E+02	8.4823146E-06
2.3300000E+05	4.6920000E-11	6.0850000E+02	8.1941569E-06
2.3400000E+05	4.5320000E-11	6.0860000E+02	7.9160320E-06
2.3500000E+05	4.3780000E-11	6.0860000E+02	7.6470406E-06
2.3600000E+05	4.2300000E-11	6.0870000E+02	7.3897434E-06
2.3700000E+05	4.0880000E-11	6.0870000E+02	7.1416716E-06
2.3800000E+05	3.9510000E-11	6.0880000E+02	6.9034688E-06
2.3900000E+05	3.8190000E-11	6.0880000E+02	6.6728289E-06
2.4000000E+05	3.6910000E-11	6.0890000E+02	6.4502375E-06
2.4100000E+05	3.5680000E-11	6.0890000E+02	6.2352879E-06
2.4200000E+05	3.4500000E-11	6.0890000E+02	6.0290760E-06
2.4300000E+05	3.3360000E-11	6.0900000E+02	5.8308118E-06
2.4400000E+05	3.2260000E-11	6.0900000E+02	5.6385488E-06
2.4500000E+05	3.1200000E-11	6.0900000E+02	5.4532772E-06
2.4600000E+05	3.0180000E-11	6.0910000E+02	5.2758632E-06
2.4700000E+05	2.9190000E-11	6.0910000E+02	5.1027981E-06
2.4800000E+05	2.8240000E-11	6.0910000E+02	4.9367255E-06
2.4900000E+05	2.7330000E-11	6.0920000E+02	4.7784299E-06
2.5000000E+05	2.6440000E-11	6.0920000E+02	4.6228206E-06
