BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
E/N (Td)    	Electric field / N (Td)                                         
482.8	0.1209E-15
492.8	0.1228E-15
502.9	0.1247E-15
512.9	0.1265E-15
523.0	0.1283E-15
533.0	0.1301E-15
543.1	0.1318E-15
553.1	0.1334E-15
563.2	0.1350E-15
573.2	0.1365E-15
583.3	0.1381E-15
593.3	0.1395E-15
603.4	0.1409E-15
613.4	0.1423E-15
623.5	0.1437E-15
633.5	0.1450E-15
643.6	0.1463E-15
653.6	0.1475E-15
663.7	0.1487E-15
673.7	0.1499E-15
683.7	0.1511E-15
693.8	0.1522E-15
703.8	0.1533E-15
713.9	0.1543E-15
723.9	0.1554E-15
734.0	0.1564E-15
744.0	0.1573E-15
754.1	0.1583E-15
764.1	0.1592E-15
774.2	0.1601E-15
784.2	0.1609E-15
794.3	0.1618E-15
804.3	0.1626E-15
814.4	0.1633E-15
824.4	0.1641E-15
834.5	0.1648E-15
844.5	0.1656E-15
854.6	0.1663E-15
864.6	0.1669E-15
874.7	0.1676E-15
884.7	0.1682E-15
894.7	0.1688E-15
904.8	0.1694E-15
914.8	0.1700E-15
924.9	0.1706E-15
934.9	0.1711E-15
945.0	0.1716E-15
955.0	0.1721E-15
965.1	0.1726E-15
975.1	0.1731E-15
985.2	0.1735E-15
995.2	0.1739E-15
1005.	0.1744E-15
1015.	0.1748E-15
1025.	0.1752E-15
1035.	0.1755E-15
1045.	0.1759E-15
1056.	0.1763E-15
1066.	0.1766E-15
1076.	0.1769E-15
1086.	0.1772E-15
1096.	0.1775E-15
1106.	0.1778E-15
1116.	0.1781E-15
1126.	0.1783E-15
1136.	0.1786E-15
1146.	0.1788E-15
1156.	0.1791E-15
1166.	0.1793E-15
1176.	0.1795E-15
1186.	0.1797E-15
1196.	0.1799E-15
1206.	0.1801E-15
1216.	0.1802E-15
1226.	0.1804E-15
1236.	0.1805E-15
1246.	0.1807E-15
1256.	0.1808E-15
1267.	0.1809E-15
1277.	0.1810E-15
1287.	0.1811E-15
1297.	0.1812E-15
1307.	0.1813E-15
1317.	0.1814E-15
1327.	0.1815E-15
1337.	0.1815E-15
1347.	0.1816E-15
1357.	0.1817E-15
1367.	0.1817E-15
1377.	0.1817E-15
1387.	0.1818E-15
1397.	0.1818E-15
1407.	0.1818E-15
1417.	0.1818E-15
1427.	0.1818E-15
1437.	0.1818E-15
1447.	0.1818E-15
1457.	0.1818E-15
1467.	0.1818E-15
1478.	0.1818E-15
1488.	0.1818E-15
1498.	0.1817E-15
1508.	0.1817E-15
1518.	0.1816E-15
1528.	0.1816E-15
1538.	0.1815E-15
1548.	0.1815E-15
1558.	0.1814E-15
1568.	0.1813E-15
1578.	0.1813E-15
1588.	0.1812E-15
1598.	0.1811E-15
1608.	0.1810E-15
1618.	0.1809E-15
1628.	0.1808E-15
1638.	0.1807E-15
1648.	0.1806E-15
1658.	0.1805E-15
1668.	0.1804E-15
1678.	0.1803E-15
1689.	0.1802E-15
1699.	0.1801E-15
1709.	0.1800E-15
1719.	0.1798E-15
1729.	0.1797E-15
1739.	0.1796E-15
1749.	0.1794E-15
1759.	0.1793E-15
1769.	0.1792E-15
1779.	0.1790E-15
1789.	0.1789E-15
1799.	0.1787E-15
1809.	0.1786E-15
1819.	0.1784E-15
1829.	0.1782E-15
1839.	0.1781E-15
1849.	0.1779E-15
1859.	0.1778E-15
1869.	0.1776E-15
1879.	0.1774E-15
1889.	0.1773E-15
1900.	0.1771E-15
1910.	0.1769E-15
1920.	0.1767E-15
1930.	0.1765E-15
1940.	0.1764E-15
1950.	0.1762E-15
1960.	0.1760E-15
1970.	0.1758E-15
1980.	0.1756E-15
1990.	0.1754E-15
2000.	0.1752E-15
 
 
C13   N2    Excitation    7.00 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.5000	0.000
10.55	0.000
20.60	0.2327E-22
30.64	0.6694E-20
40.69	0.1303E-18
50.74	0.8069E-18
60.79	0.2784E-17
70.83	0.6817E-17
80.88	0.1315E-16
90.93	0.2175E-16
101.0	0.3223E-16
111.0	0.4406E-16
121.1	0.5711E-16
131.1	0.7101E-16
141.2	0.8538E-16
151.2	0.1001E-15
161.3	0.1149E-15
171.3	0.1299E-15
181.4	0.1450E-15
191.4	0.1603E-15
201.5	0.1752E-15
211.5	0.1901E-15
221.6	0.2049E-15
231.6	0.2199E-15
241.6	0.2343E-15
251.7	0.2485E-15
261.7	0.2625E-15
271.8	0.2762E-15
281.8	0.2891E-15
291.9	0.3024E-15
301.9	0.3155E-15
312.0	0.3283E-15
322.0	0.3409E-15
332.1	0.3534E-15
342.1	0.3655E-15
352.2	0.3773E-15
362.2	0.3888E-15
372.3	0.4001E-15
382.3	0.4112E-15
392.4	0.4219E-15
402.4	0.4325E-15
412.5	0.4428E-15
422.5	0.4528E-15
432.6	0.4626E-15
442.6	0.4722E-15
452.6	0.4816E-15
462.7	0.4907E-15
472.7	0.4996E-15
482.8	0.5083E-15
492.8	0.5167E-15
502.9	0.5250E-15
512.9	0.5330E-15
523.0	0.5410E-15
533.0	0.5486E-15
543.1	0.5560E-15
553.1	0.5632E-15
563.2	0.5703E-15
573.2	0.5771E-15
583.3	0.5838E-15
593.3	0.5903E-15
603.4	0.5963E-15
613.4	0.6025E-15
623.5	0.6085E-15
633.5	0.6143E-15
643.6	0.6200E-15
653.6	0.6255E-15
663.7	0.6309E-15
673.7	0.6361E-15
683.7	0.6414E-15
693.8	0.6463E-15
703.8	0.6511E-15
713.9	0.6558E-15
723.9	0.6604E-15
734.0	0.6648E-15
744.0	0.6690E-15
754.1	0.6732E-15
764.1	0.6773E-15
774.2	0.6812E-15
784.2	0.6850E-15
794.3	0.6887E-15
804.3	0.6923E-15
814.4	0.6958E-15
824.4	0.6991E-15
834.5	0.7024E-15
844.5	0.7056E-15
854.6	0.7087E-15
864.6	0.7117E-15
874.7	0.7146E-15
884.7	0.7174E-15
894.7	0.7201E-15
904.8	0.7228E-15
914.8	0.7254E-15
924.9	0.7278E-15
934.9	0.7302E-15
945.0	0.7326E-15
955.0	0.7348E-15
965.1	0.7370E-15
975.1	0.7391E-15
985.2	0.7410E-15
995.2	0.7430E-15
1005.	0.7449E-15
1015.	0.7467E-15
1025.	0.7484E-15
1035.	0.7501E-15
1045.	0.7518E-15
1056.	0.7533E-15
1066.	0.7548E-15
1076.	0.7563E-15
1086.	0.7577E-15
1096.	0.7590E-15
1106.	0.7603E-15
1116.	0.7615E-15
1126.	0.7627E-15
1136.	0.7638E-15
1146.	0.7649E-15
1156.	0.7660E-15
1166.	0.7669E-15
1176.	0.7679E-15
1186.	0.7688E-15
1196.	0.7696E-15
1206.	0.7704E-15
1216.	0.7712E-15
1226.	0.7719E-15
1236.	0.7726E-15
1246.	0.7732E-15
1256.	0.7738E-15
1267.	0.7744E-15
1277.	0.7749E-15
1287.	0.7754E-15
1297.	0.7758E-15
1307.	0.7763E-15
1317.	0.7766E-15
1327.	0.7770E-15
1337.	0.7773E-15
1347.	0.7776E-15
1357.	0.7778E-15
1367.	0.7781E-15
1377.	0.7782E-15
1387.	0.7784E-15
1397.	0.7785E-15
1407.	0.7786E-15
1417.	0.7787E-15
1427.	0.7788E-15
1437.	0.7788E-15
1447.	0.7788E-15
1457.	0.7788E-15
1467.	0.7787E-15
1478.	0.7786E-15
1488.	0.7785E-15
1498.	0.7784E-15
1508.	0.7781E-15
1518.	0.7780E-15
1528.	0.7778E-15
1538.	0.7776E-15
1548.	0.7773E-15
1558.	0.7771E-15
1568.	0.7768E-15
1578.	0.7765E-15
1588.	0.7762E-15
1598.	0.7758E-15
1608.	0.7755E-15
1618.	0.7751E-15
1628.	0.7747E-15
1638.	0.7743E-15
1648.	0.7739E-15
1658.	0.7735E-15
1668.	0.7730E-15
1678.	0.7725E-15
1689.	0.7720E-15
1699.	0.7715E-15
1709.	0.7710E-15
1719.	0.7705E-15
1729.	0.7699E-15
1739.	0.7694E-15
1749.	0.7688E-15
1759.	0.7682E-15
1769.	0.7676E-15
1779.	0.7670E-15
1789.	0.7664E-15
1799.	0.7657E-15
1809.	0.7651E-15
1819.	0.7644E-15
1829.	0.7637E-15
1839.	0.7631E-15
1849.	0.7624E-15
1859.	0.7617E-15
1869.	0.7609E-15
1879.	0.7602E-15
1889.	0.7595E-15
1900.	0.7587E-15
1910.	0.7580E-15
1920.	0.7572E-15
1930.	0.7564E-15
1940.	0.7556E-15
1950.	0.7548E-15
1960.	0.7540E-15
1970.	0.7532E-15
1980.	0.7524E-15
1990.	0.7515E-15
2000.	0.7507E-15
 
 
C14   N2    Excitation    7.35 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.5000	0.000
10.55	0.000
20.60	0.9229E-22
30.64	0.2766E-19
40.69	0.5462E-18
50.74	0.3394E-17
60.79	0.1169E-16
70.83	0.2848E-16
80.88	0.5451E-16
90.93	0.8941E-16
101.0	0.1312E-15
111.0	0.1774E-15
121.1	0.2274E-15
131.1	0.2796E-15
141.2	0.3323E-15
151.2	0.3852E-15
161.3	0.4369E-15
171.3	0.4886E-15
181.4	0.5393E-15
191.4	0.5898E-15
201.5	0.6382E-15
211.5	0.6853E-15
221.6	0.7311E-15
231.6	0.7774E-15
241.6	0.8206E-15
251.7	0.8625E-15
261.7	0.9031E-15
271.8	0.9425E-15
281.8	0.9786E-15
291.9	0.1016E-14
301.9	0.1052E-14
312.0	0.1087E-14
322.0	0.1121E-14
332.1	0.1154E-14
342.1	0.1186E-14
352.2	0.1217E-14
362.2	0.1246E-14
372.3	0.1275E-14
382.3	0.1303E-14
392.4	0.1330E-14
402.4	0.1356E-14
412.5	0.1382E-14
422.5	0.1407E-14
432.6	0.1431E-14
442.6	0.1454E-14
452.6	0.1476E-14
462.7	0.1498E-14
472.7	0.1519E-14
482.8	0.1539E-14
492.8	0.1559E-14
502.9	0.1578E-14
512.9	0.1597E-14
523.0	0.1615E-14
533.0	0.1633E-14
543.1	0.1649E-14
553.1	0.1666E-14
563.2	0.1681E-14
573.2	0.1697E-14
583.3	0.1711E-14
593.3	0.1726E-14
603.4	0.1739E-14
613.4	0.1752E-14
623.5	0.1765E-14
633.5	0.1778E-14
643.6	0.1790E-14
653.6	0.1802E-14
663.7	0.1813E-14
673.7	0.1824E-14
683.7	0.1835E-14
693.8	0.1845E-14
703.8	0.1855E-14
713.9	0.1865E-14
723.9	0.1874E-14
734.0	0.1883E-14
744.0	0.1892E-14
754.1	0.1900E-14
764.1	0.1908E-14
774.2	0.1916E-14
784.2	0.1923E-14
794.3	0.1931E-14
804.3	0.1938E-14
814.4	0.1944E-14
824.4	0.1951E-14
834.5	0.1957E-14
844.5	0.1963E-14
854.6	0.1969E-14
864.6	0.1974E-14
874.7	0.1979E-14
884.7	0.1984E-14
894.7	0.1989E-14
904.8	0.1994E-14
914.8	0.1998E-14
924.9	0.2003E-14
934.9	0.2007E-14
945.0	0.2011E-14
955.0	0.2014E-14
965.1	0.2018E-14
975.1	0.2021E-14
985.2	0.2024E-14
995.2	0.2027E-14
1005.	0.2030E-14
1015.	0.2033E-14
1025.	0.2036E-14
1035.	0.2038E-14
1045.	0.2041E-14
1056.	0.2043E-14
1066.	0.2045E-14
1076.	0.2047E-14
1086.	0.2049E-14
1096.	0.2050E-14
1106.	0.2052E-14
1116.	0.2053E-14
1126.	0.2054E-14
1136.	0.2056E-14
1146.	0.2057E-14
1156.	0.2058E-14
1166.	0.2059E-14
1176.	0.2059E-14
1186.	0.2060E-14
1196.	0.2061E-14
1206.	0.2061E-14
1216.	0.2061E-14
1226.	0.2062E-14
1236.	0.2062E-14
1246.	0.2062E-14
1256.	0.2062E-14
1267.	0.2062E-14
1277.	0.2062E-14
1287.	0.2062E-14
1297.	0.2062E-14
1307.	0.2061E-14
1317.	0.2061E-14
1327.	0.2060E-14
1337.	0.2060E-14
1347.	0.2059E-14
1357.	0.2058E-14
1367.	0.2058E-14
1377.	0.2057E-14
1387.	0.2056E-14
1397.	0.2055E-14
1407.	0.2054E-14
1417.	0.2053E-14
1427.	0.2052E-14
1437.	0.2051E-14
1447.	0.2049E-14
1457.	0.2048E-14
1467.	0.2047E-14
1478.	0.2045E-14
1488.	0.2044E-14
1498.	0.2042E-14
1508.	0.2041E-14
1518.	0.2039E-14
1528.	0.2037E-14
1538.	0.2036E-14
1548.	0.2034E-14
1558.	0.2032E-14
1568.	0.2030E-14
1578.	0.2029E-14
1588.	0.2027E-14
1598.	0.2025E-14
1608.	0.2023E-14
1618.	0.2021E-14
1628.	0.2019E-14
1638.	0.2017E-14
1648.	0.2015E-14
1658.	0.2013E-14
1668.	0.2010E-14
1678.	0.2008E-14
1689.	0.2006E-14
1699.	0.2004E-14
1709.	0.2002E-14
1719.	0.1999E-14
1729.	0.1997E-14
1739.	0.1995E-14
1749.	0.1992E-14
1759.	0.1990E-14
1769.	0.1987E-14
1779.	0.1985E-14
1789.	0.1983E-14
1799.	0.1980E-14
1809.	0.1978E-14
1819.	0.1975E-14
1829.	0.1972E-14
1839.	0.1970E-14
1849.	0.1967E-14
1859.	0.1965E-14
1869.	0.1962E-14
1879.	0.1959E-14
1889.	0.1957E-14
1900.	0.1954E-14
1910.	0.1951E-14
1920.	0.1949E-14
1930.	0.1946E-14
1940.	0.1943E-14
1950.	0.1940E-14
1960.	0.1938E-14
1970.	0.1935E-14
1980.	0.1932E-14
1990.	0.1929E-14
2000.	0.1926E-14
 
 
C15   N2    Excitation    7.36 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.5000	0.000
10.55	0.000
20.60	0.2895E-22
30.64	0.1065E-19
40.69	0.2362E-18
50.74	0.1588E-17
60.79	0.5815E-17
70.83	0.1491E-16
80.88	0.2986E-16
90.93	0.5101E-16
101.0	0.7772E-16
111.0	0.1089E-15
121.1	0.1443E-15
131.1	0.1829E-15
141.2	0.2239E-15
151.2	0.2668E-15
161.3	0.3106E-15
171.3	0.3560E-15
181.4	0.4021E-15
191.4	0.4495E-15
201.5	0.4965E-15
211.5	0.5436E-15
221.6	0.5907E-15
231.6	0.6391E-15
241.6	0.6857E-15
251.7	0.7319E-15
261.7	0.7777E-15
271.8	0.8229E-15
281.8	0.8656E-15
291.9	0.9096E-15
301.9	0.9528E-15
312.0	0.9954E-15
322.0	0.1037E-14
332.1	0.1078E-14
342.1	0.1119E-14
352.2	0.1158E-14
362.2	0.1196E-14
372.3	0.1234E-14
382.3	0.1270E-14
392.4	0.1306E-14
402.4	0.1341E-14
412.5	0.1375E-14
422.5	0.1408E-14
432.6	0.1440E-14
442.6	0.1471E-14
452.6	0.1502E-14
462.7	0.1532E-14
472.7	0.1561E-14
482.8	0.1589E-14
492.8	0.1616E-14
502.9	0.1643E-14
512.9	0.1669E-14
523.0	0.1694E-14
533.0	0.1719E-14
543.1	0.1742E-14
553.1	0.1765E-14
563.2	0.1788E-14
573.2	0.1809E-14
583.3	0.1830E-14
593.3	0.1850E-14
603.4	0.1869E-14
613.4	0.1888E-14
623.5	0.1907E-14
633.5	0.1925E-14
643.6	0.1942E-14
653.6	0.1959E-14
663.7	0.1975E-14
673.7	0.1991E-14
683.7	0.2007E-14
693.8	0.2021E-14
703.8	0.2036E-14
713.9	0.2049E-14
723.9	0.2063E-14
734.0	0.2075E-14
744.0	0.2088E-14
754.1	0.2100E-14
764.1	0.2111E-14
774.2	0.2122E-14
784.2	0.2133E-14
794.3	0.2143E-14
804.3	0.2153E-14
814.4	0.2163E-14
824.4	0.2172E-14
834.5	0.2181E-14
844.5	0.2190E-14
854.6	0.2198E-14
864.6	0.2206E-14
874.7	0.2213E-14
884.7	0.2220E-14
894.7	0.2227E-14
904.8	0.2234E-14
914.8	0.2241E-14
924.9	0.2247E-14
934.9	0.2253E-14
945.0	0.2258E-14
955.0	0.2264E-14
965.1	0.2269E-14
975.1	0.2273E-14
985.2	0.2278E-14
995.2	0.2282E-14
1005.	0.2286E-14
1015.	0.2290E-14
1025.	0.2294E-14
1035.	0.2297E-14
1045.	0.2301E-14
1056.	0.2304E-14
1066.	0.2307E-14
1076.	0.2310E-14
1086.	0.2312E-14
1096.	0.2315E-14
1106.	0.2317E-14
1116.	0.2319E-14
1126.	0.2321E-14
1136.	0.2322E-14
1146.	0.2324E-14
1156.	0.2325E-14
1166.	0.2327E-14
1176.	0.2328E-14
1186.	0.2329E-14
1196.	0.2330E-14
1206.	0.2330E-14
1216.	0.2331E-14
1226.	0.2331E-14
1236.	0.2332E-14
1246.	0.2332E-14
1256.	0.2332E-14
1267.	0.2332E-14
1277.	0.2332E-14
1287.	0.2332E-14
1297.	0.2331E-14
1307.	0.2331E-14
1317.	0.2331E-14
1327.	0.2330E-14
1337.	0.2329E-14
1347.	0.2328E-14
1357.	0.2327E-14
1367.	0.2326E-14
1377.	0.2325E-14
1387.	0.2324E-14
1397.	0.2323E-14
1407.	0.2322E-14
1417.	0.2320E-14
1427.	0.2319E-14
1437.	0.2317E-14
1447.	0.2316E-14
1457.	0.2314E-14
1467.	0.2312E-14
1478.	0.2310E-14
1488.	0.2308E-14
1498.	0.2306E-14
1508.	0.2304E-14
1518.	0.2302E-14
1528.	0.2300E-14
1538.	0.2298E-14
1548.	0.2296E-14
1558.	0.2293E-14
1568.	0.2291E-14
1578.	0.2289E-14
1588.	0.2286E-14
1598.	0.2284E-14
1608.	0.2281E-14
1618.	0.2279E-14
1628.	0.2276E-14
1638.	0.2273E-14
1648.	0.2271E-14
1658.	0.2268E-14
1668.	0.2265E-14
1678.	0.2262E-14
1689.	0.2259E-14
1699.	0.2256E-14
1709.	0.2254E-14
1719.	0.2251E-14
1729.	0.2248E-14
1739.	0.2245E-14
1749.	0.2242E-14
1759.	0.2238E-14
1769.	0.2235E-14
1779.	0.2232E-14
1789.	0.2229E-14
1799.	0.2226E-14
1809.	0.2223E-14
1819.	0.2219E-14
1829.	0.2216E-14
1839.	0.2213E-14
1849.	0.2210E-14
1859.	0.2206E-14
1869.	0.2203E-14
1879.	0.2199E-14
1889.	0.2196E-14
1900.	0.2193E-14
1910.	0.2189E-14
1920.	0.2186E-14
1930.	0.2182E-14
1940.	0.2179E-14
1950.	0.2175E-14
1960.	0.2172E-14
1970.	0.2168E-14
1980.	0.2165E-14
1990.	0.2161E-14
2000.	0.2157E-14
 
 
C16   N2    Excitation    7.80 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.5000	0.000
10.55	0.000
20.60	0.6710E-23
30.64	0.2806E-20
40.69	0.6734E-19
50.74	0.4756E-18
60.79	0.1795E-17
70.83	0.4688E-17
80.88	0.9491E-17
90.93	0.1631E-16
101.0	0.2492E-16
111.0	0.3494E-16
121.1	0.4625E-16
131.1	0.5854E-16
141.2	0.7149E-16
151.2	0.8495E-16
161.3	0.9862E-16
171.3	0.1127E-15
181.4	0.1270E-15
191.4	0.1416E-15
201.5	0.1559E-15
211.5	0.1703E-15
221.6	0.1847E-15
231.6	0.1994E-15
241.6	0.2135E-15
251.7	0.2275E-15
261.7	0.2414E-15
271.8	0.2551E-15
281.8	0.2679E-15
291.9	0.2813E-15
301.9	0.2944E-15
312.0	0.3073E-15
322.0	0.3199E-15
332.1	0.3325E-15
342.1	0.3447E-15
352.2	0.3567E-15
362.2	0.3684E-15
372.3	0.3799E-15
382.3	0.3911E-15
392.4	0.4021E-15
402.4	0.4128E-15
412.5	0.4233E-15
422.5	0.4336E-15
432.6	0.4437E-15
442.6	0.4535E-15
452.6	0.4632E-15
462.7	0.4725E-15
472.7	0.4817E-15
482.8	0.4906E-15
492.8	0.4993E-15
502.9	0.5078E-15
512.9	0.5161E-15
523.0	0.5243E-15
533.0	0.5322E-15
543.1	0.5399E-15
553.1	0.5474E-15
563.2	0.5547E-15
573.2	0.5618E-15
583.3	0.5687E-15
593.3	0.5755E-15
603.4	0.5818E-15
613.4	0.5882E-15
623.5	0.5945E-15
633.5	0.6005E-15
643.6	0.6065E-15
653.6	0.6123E-15
663.7	0.6179E-15
673.7	0.6234E-15
683.7	0.6289E-15
693.8	0.6340E-15
703.8	0.6391E-15
713.9	0.6440E-15
723.9	0.6488E-15
734.0	0.6534E-15
744.0	0.6579E-15
754.1	0.6623E-15
764.1	0.6666E-15
774.2	0.6707E-15
784.2	0.6748E-15
794.3	0.6787E-15
804.3	0.6825E-15
814.4	0.6862E-15
824.4	0.6898E-15
834.5	0.6933E-15
844.5	0.6967E-15
854.6	0.7000E-15
864.6	0.7032E-15
874.7	0.7063E-15
884.7	0.7093E-15
894.7	0.7122E-15
904.8	0.7151E-15
914.8	0.7178E-15
924.9	0.7205E-15
934.9	0.7231E-15
945.0	0.7256E-15
955.0	0.7281E-15
965.1	0.7304E-15
975.1	0.7327E-15
985.2	0.7348E-15
995.2	0.7369E-15
1005.	0.7390E-15
1015.	0.7410E-15
1025.	0.7429E-15
1035.	0.7448E-15
1045.	0.7466E-15
1056.	0.7483E-15
1066.	0.7500E-15
1076.	0.7516E-15
1086.	0.7532E-15
1096.	0.7547E-15
1106.	0.7561E-15
1116.	0.7575E-15
1126.	0.7588E-15
1136.	0.7601E-15
1146.	0.7614E-15
1156.	0.7625E-15
1166.	0.7637E-15
1176.	0.7648E-15
1186.	0.7658E-15
1196.	0.7668E-15
1206.	0.7677E-15
1216.	0.7686E-15
1226.	0.7695E-15
1236.	0.7703E-15
1246.	0.7711E-15
1256.	0.7718E-15
1267.	0.7725E-15
1277.	0.7732E-15
1287.	0.7738E-15
1297.	0.7744E-15
1307.	0.7749E-15
1317.	0.7754E-15
1327.	0.7759E-15
1337.	0.7763E-15
1347.	0.7767E-15
1357.	0.7771E-15
1367.	0.7774E-15
1377.	0.7777E-15
1387.	0.7780E-15
1397.	0.7782E-15
1407.	0.7785E-15
1417.	0.7786E-15
1427.	0.7788E-15
1437.	0.7789E-15
1447.	0.7790E-15
1457.	0.7791E-15
1467.	0.7792E-15
1478.	0.7792E-15
1488.	0.7792E-15
1498.	0.7792E-15
1508.	0.7790E-15
1518.	0.7789E-15
1528.	0.7788E-15
1538.	0.7787E-15
1548.	0.7786E-15
1558.	0.7784E-15
1568.	0.7782E-15
1578.	0.7780E-15
1588.	0.7778E-15
1598.	0.7776E-15
1608.	0.7773E-15
1618.	0.7770E-15
1628.	0.7767E-15
1638.	0.7764E-15
1648.	0.7761E-15
1658.	0.7757E-15
1668.	0.7753E-15
1678.	0.7750E-15
1689.	0.7745E-15
1699.	0.7741E-15
1709.	0.7737E-15
1719.	0.7732E-15
1729.	0.7728E-15
1739.	0.7723E-15
1749.	0.7718E-15
1759.	0.7713E-15
1769.	0.7707E-15
1779.	0.7702E-15
1789.	0.7696E-15
1799.	0.7691E-15
1809.	0.7685E-15
1819.	0.7679E-15
1829.	0.7673E-15
1839.	0.7667E-15
1849.	0.7661E-15
1859.	0.7654E-15
1869.	0.7648E-15
1879.	0.7641E-15
1889.	0.7634E-15
1900.	0.7627E-15
1910.	0.7621E-15
1920.	0.7613E-15
1930.	0.7606E-15
1940.	0.7599E-15
1950.	0.7592E-15
1960.	0.7584E-15
1970.	0.7577E-15
1980.	0.7569E-15
1990.	0.7561E-15
2000.	0.7553E-15
 
 
C17   N2    Excitation    8.16 eV                               
E/N (Td)	Rate coefficient (m3/s)
0.5000	0.000
10.55	0.000
20.60	0.5492E-23
30.64	0.2372E-20
40.69	0.5783E-19
50.74	0.4146E-18
60.79	0.1589E-17
70.83	0.4214E-17
80.88	0.8658E-17
90.93	0.1508E-16
101.0	0.2333E-16
111.0	0.3304E-16
121.1	0.4415E-16
131.1	0.5633E-16
141.2	0.6925E-16
151.2	0.8275E-16
161.3	0.9651E-16
171.3	0.1107E-15
181.4	0.1251E-15
191.4	0.1397E-15
201.5	0.1542E-15
211.5	0.1686E-15
221.6	0.1830E-15
231.6	0.1976E-15
241.6	0.2116E-15
251.7	0.2255E-15
261.7	0.2391E-15
271.8	0.2525E-15
281.8	0.2650E-15
291.9	0.2779E-15
301.9	0.2905E-15
312.0	0.3029E-15
322.0	0.3150E-15
332.1	0.3269E-15
342.1	0.3385E-15
352.2	0.3497E-15
362.2	0.3607E-15
372.3	0.3714E-15
382.3	0.3818E-15
392.4	0.3919E-15
402.4	0.4018E-15
412.5	0.4114E-15
422.5	0.4208E-15
432.6	0.4300E-15
442.6	0.4388E-15
452.6	0.4475E-15
462.7	0.4559E-15
472.7	0.4641E-15
482.8	0.4721E-15
492.8	0.4798E-15
502.9	0.4873E-15
512.9	0.4946E-15
523.0	0.5018E-15
533.0	0.5087E-15
543.1	0.5154E-15
553.1	0.5220E-15
563.2	0.5283E-15
573.2	0.5344E-15
583.3	0.5404E-15
593.3	0.5462E-15
603.4	0.5516E-15
613.4	0.5571E-15
623.5	0.5624E-15
633.5	0.5676E-15
643.6	0.5726E-15
653.6	0.5775E-15
663.7	0.5822E-15
673.7	0.5868E-15
683.7	0.5915E-15
693.8	0.5958E-15
703.8	0.6000E-15
713.9	0.6041E-15
723.9	0.6081E-15
734.0	0.6119E-15
744.0	0.6157E-15
754.1	0.6193E-15
764.1	0.6228E-15
774.2	0.6262E-15
784.2	0.6295E-15
794.3	0.6327E-15
804.3	0.6358E-15
814.4	0.6388E-15
824.4	0.6418E-15
834.5	0.6446E-15
844.5	0.6474E-15
854.6	0.6500E-15
864.6	0.6526E-15
874.7	0.6551E-15
884.7	0.6575E-15
894.7	0.6599E-15
904.8	0.6621E-15
914.8	0.6643E-15
924.9	0.6665E-15
934.9	0.6685E-15
945.0	0.6705E-15
955.0	0.6724E-15
965.1	0.6743E-15
975.1	0.6761E-15
985.2	0.6778E-15
995.2	0.6795E-15
1005.	0.6811E-15
1015.	0.6826E-15
1025.	0.6842E-15
1035.	0.6856E-15
1045.	0.6870E-15
1056.	0.6884E-15
1066.	0.6897E-15
1076.	0.6909E-15
1086.	0.6921E-15
1096.	0.6933E-15
1106.	0.6944E-15
1116.	0.6955E-15
1126.	0.6965E-15
1136.	0.6975E-15
1146.	0.6984E-15
1156.	0.6993E-15
1166.	0.7002E-15
1176.	0.7010E-15
1186.	0.7018E-15
1196.	0.7026E-15
1206.	0.7033E-15
1216.	0.7040E-15
1226.	0.7046E-15
1236.	0.7052E-15
1246.	0.7058E-15
1256.	0.7064E-15
1267.	0.7069E-15
1277.	0.7074E-15
1287.	0.7079E-15
1297.	0.7083E-15
1307.	0.7087E-15
1317.	0.7091E-15
1327.	0.7094E-15
1337.	0.7097E-15
1347.	0.7100E-15
1357.	0.7103E-15
1367.	0.7106E-15
1377.	0.7108E-15
1387.	0.7110E-15
1397.	0.7112E-15
1407.	0.7113E-15
1417.	0.7114E-15
1427.	0.7115E-15
