-----------
Timer report 0 (1569 timers)
--------------
[0] main 44.8864 100.0% 1 
   [1] DiffusionSolver::run 44.4793 99.1% 1 
      [2] DiffusionSolver::advance 44.0272 98.1% 150 
         [3] EBBackwardEuler::solveHelm 43.4839 96.9% 150 
     2.5%    0.00   108720 vofItDomLoBCS [891]
     2.3%    0.00    54360 initDataStructs [902]
     2.1%    0.00   108720 vofItDomHiBCS [917]
    92.2%                  Total 
---------------------------------------------------------
[249]Copier::define 0.13 4530
---------------------------------------------------------
[250]EBStencil::apply 0.13 183465
    86.2%    0.11   183465 apply_loop_overvofs [276]
     5.0%    0.01   183465 apply_header [788]
    91.2%                  Total 
---------------------------------------------------------
[251]axby 0.13 4530
    64.3%    0.08    43035 FORT_AXBYFAB [351]
    64.3%                  Total 
---------------------------------------------------------
[252]EBAMRPoissonOp::preCond 0.12 2265
    84.2%    0.11     2265 EBAMRPoissonOp::relax [291]
    10.1%    0.01     2265 EBLevelDataOps::assign(to,from) [667]
     0.2%    0.00     2265 FORT_MULTIPLYFABR [1269]
    94.4%                  Total 
---------------------------------------------------------
[253]EBAMRPoissonOp::applyOp 0.12 2265
    98.2%    0.12     2265 EBAMRPoissonOp::applyOpNoCFBCs [257]
     1.1%    0.00     2265 exchange+copier [1041]
    99.3%                  Total 
---------------------------------------------------------
[254]EBStencil::apply 0.12 183465
    74.1%    0.09   183465 apply_loop_overvofs [328]
    11.7%    0.01   183465 apply_header [634]
    85.8%                  Total 
---------------------------------------------------------
[255]QuadCFInterp::coarseFineInterp 0.12 300
    93.6%    0.12    48600 QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) [269]
     4.1%    0.01      300 copyTo [827]
    97.8%                  Total 
---------------------------------------------------------
[256]LevelData<T>::define(dbl,comps,ghost,factory) 0.12 900
---------------------------------------------------------
[257]EBAMRPoissonOp::applyOpNoCFBCs 0.12 2265
    51.2%    0.06     2265 regular_apply [398]
    25.9%    0.03     2265 alpha_apply [515]
    20.3%    0.02     2265 irregular_apply [548]
     0.9%    0.00     2265 dom_bcs_apply [1068]
     0.1%    0.00     2265 eb_bcs_apply [1300]
    98.5%                  Total 
---------------------------------------------------------
[258]exchange+copier 0.12 4530
    99.5%    0.12     4530 exchange [260]
    99.5%                  Total 
---------------------------------------------------------
[259]exchange+copier 0.12 4530
    99.6%    0.12     4530 exchange [262]
    99.6%                  Total 
---------------------------------------------------------
[260]exchange 0.12 4530
    99.6%    0.12     4530 local copying [266]
    99.6%                  Total 
---------------------------------------------------------
[261]FORT_REGGET1DLAPLACIAN_INPLACE 0.12 183465
---------------------------------------------------------
[262]exchange 0.12 4530
    99.8%    0.12     4530 local copying [264]
    99.8%                  Total 
---------------------------------------------------------
[263]FORT_REGGET1DLAPLACIAN_INPLACE 0.12 183465
---------------------------------------------------------
[264]local copying 0.12 4530
    81.4%    0.10   457530 BaseEBCellFAB::copy [303]
    81.4%                  Total 
---------------------------------------------------------
[265]Copier::define 0.12 4530
---------------------------------------------------------
[266]local copying 0.12 4530
    81.6%    0.10   457530 BaseEBCellFAB::copy [302]
    81.6%                  Total 
---------------------------------------------------------
[267]FORT_DOALLREGULARGSRB 0.12 27180
---------------------------------------------------------
[268]FORT_SCALEADDTWOFAB 0.12 185730
---------------------------------------------------------
[269]QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.12 48600
    75.8%    0.09    33300 QuadCFInterp::getPhiStar [332]
    16.8%    0.02    33300 QuadCFInterp::interpOnIVS [584]
    92.6%                  Total 
---------------------------------------------------------
[270]LevelData<T>::define(dbl,comps,ghost,factory) 0.12 18120
---------------------------------------------------------
[271]apply_alpha_beta_loop_overvofs 0.11 142695
---------------------------------------------------------
[272]EBAMRPoissonOp::GSColorAllIrregular 0.11 54360
    42.0%    0.05    54360 initFluxs [446]
    21.5%    0.02    54360 applyColorStencil [550]
    14.2%    0.02   108720 vofItDomLoBCS [608]
    12.1%    0.01   108720 vofItDomHiBCS [642]
     2.3%    0.00    54360 initDataStructs [928]
    92.2%                  Total 
---------------------------------------------------------
[273]coarse-fine_bcs 0.11 150
    100.0%    0.11      150 EBAMRPoissonOp::applyCFBCs [274]
    100.0%                  Total 
---------------------------------------------------------
[274]EBAMRPoissonOp::applyCFBCs 0.11 150
    100.0%    0.11      150 inhomogeneous_cfbcs_execute [275]
     0.0%    0.00      150 inhomogeneous_cfbcs_define [1452]
    100.0%                  Total 
---------------------------------------------------------
[275]inhomogeneous_cfbcs_execute 0.11 150
    69.5%    0.08      150 QuadCFInterp::coarseFineInterp [359]
     5.8%    0.01      150 exchange+copier [786]
     5.2%    0.01      150 exchange [803]
     1.9%    0.00      300 LevelData<T>::define(dbl,comps,ghost,factory) [972]
     0.9%    0.00      600 ~LayoutData [1081]
     0.0%    0.00      300 ~Copier [1380]
     0.0%    0.00      300 ~BoxLayoutData [1428]
     0.0%    0.00      300 ~LevelData [1442]
    83.3%                  Total 
---------------------------------------------------------
[276]apply_loop_overvofs 0.11 183465
---------------------------------------------------------
[277]QuadCFInterp::notPacked 0.11 113250
---------------------------------------------------------
[278]QuadCFInterp::notPacked 0.11 113250
---------------------------------------------------------
[279]FORT_REGGET1DLAPLACIAN_INPLACE 0.11 43035
---------------------------------------------------------
[280]FORT_REGGET1DLAPLACIAN_INPLACE 0.11 43035
---------------------------------------------------------
[281]exchange 0.11 4530
    99.6%    0.11     4530 local copying [284]
    99.6%                  Total 
---------------------------------------------------------
[282]BaseEBCellFAB::copy 0.11 185730
    73.7%    0.08   185730 BaseEBCellFAB::regcopy [353]
    73.7%                  Total 
---------------------------------------------------------
[283]exchange 0.11 4530
    99.8%    0.11     4530 local copying [285]
    99.8%                  Total 
---------------------------------------------------------
[284]local copying 0.11 4530
    81.7%    0.09   443940 BaseEBCellFAB::copy [331]
    81.7%                  Total 
---------------------------------------------------------
[285]local copying 0.11 4530
    81.5%    0.09   443940 BaseEBCellFAB::copy [333]
    81.5%                  Total 
---------------------------------------------------------
[286]axby 0.11 4530
    60.5%    0.06    43035 FORT_AXBYFAB [394]
    60.5%                  Total 
---------------------------------------------------------
[287]BaseEBCellFAB::copy 0.11 457530
    49.5%    0.05   457530 BaseEBCellFAB::regcopy [435]
    49.5%                  Total 
---------------------------------------------------------
[288]BaseEBCellFAB::copy 0.11 457530
    49.5%    0.05   457530 BaseEBCellFAB::regcopy [436]
    49.5%                  Total 
---------------------------------------------------------
[289]LevelFluxRegister::reflux 0.11 4530
    40.0%    0.04     4530 copyTo [463]
    40.0%                  Total 
---------------------------------------------------------
[290]LevelFluxRegister::reflux 0.11 4530
    39.7%    0.04     4530 copyTo [464]
    39.7%                  Total 
---------------------------------------------------------
[291]EBAMRPoissonOp::relax 0.11 2265
    99.3%    0.10     9060 EBAMRPoissonOp::levelGSRB [293]
    99.3%                  Total 
---------------------------------------------------------
[292]applyColorStencil 0.10 54360
    97.8%    0.10    54360 EBStencil::relax [294]
    97.8%                  Total 
---------------------------------------------------------
[293]EBAMRPoissonOp::levelGSRB 0.10 9060
    78.1%    0.08    18120 EBAMRPoissonOp::levelGSRB::Compute [350]
    17.3%    0.02     9060 EBAMRPoissonOp::levelGSRB::applyDomainFlux [594]
     0.7%    0.00     9060 exchange [1114]
    96.1%                  Total 
---------------------------------------------------------
[294]EBStencil::relax 0.10 54360
    93.7%    0.10    54360 relax_loop_overvofs [311]
     2.8%    0.00    54360 relax_header [906]
    96.5%                  Total 
---------------------------------------------------------
[295]applyOp 0.10 300
    99.8%    0.10      300 EBAMRPoissonOp::applyOp [296]
    99.8%                  Total 
---------------------------------------------------------
[296]EBAMRPoissonOp::applyOp 0.10 300
    52.3%    0.05      300 EBAMRPoissonOp::applyOpNoCFBCs [434]
    45.2%    0.05      150 coarse-fine_bcs [454]
     2.3%    0.00      300 exchange+copier [963]
    99.8%                  Total 
---------------------------------------------------------
[297]AMRPoissonOp::getFlux1 0.10 733860
    67.0%    0.07   733860 FORT_NEWGETFLUX [391]
    67.0%                  Total 
---------------------------------------------------------
[298]BaseEBCellFAB::copy 0.10 183465
    91.2%    0.09   183465 overlap_copy [329]
    91.2%                  Total 
---------------------------------------------------------
[299]alpha_apply 0.10 43035
    56.6%    0.06    43035 BaseEBCellFAB::copy [422]
    29.0%    0.03    43035 FORT_MULTIPLYFABR [527]
    85.5%                  Total 
---------------------------------------------------------
[300]BaseEBCellFAB::copy 0.10 183465
    91.3%    0.09   183465 overlap_copy [330]
    91.3%                  Total 
---------------------------------------------------------
[301]AMRPoissonOp::getFlux1 0.10 733860
    66.2%    0.07   733860 FORT_NEWGETFLUX [392]
    66.2%                  Total 
---------------------------------------------------------
[302]BaseEBCellFAB::copy 0.10 457530
    50.8%    0.05   457530 BaseEBCellFAB::regcopy [441]
    50.8%                  Total 
---------------------------------------------------------
[303]BaseEBCellFAB::copy 0.10 457530
    50.7%    0.05   457530 BaseEBCellFAB::regcopy [442]
    50.7%                  Total 
---------------------------------------------------------
[304]EBIndexSpace::buildFirstLevel 0.10 1
    99.9%    0.10        1 EBISLevel::EBISLevel_geoserver_domain [305]
    99.9%                  Total 
---------------------------------------------------------
[305]EBISLevel::EBISLevel_geoserver_domain 0.10 1
    57.0%    0.06        1 GeometryShop::fillGraph [425]
     1.7%    0.00        1 EBISLevel::EBISLevel_makeboxes [1006]
     0.2%    0.00        1 ~LayoutData [1265]
     0.2%    0.00        1 VoFIterator::define [1272]
     0.0%    0.00        2 LevelData<T>::define(dbl,comps,ghost,factory) [1375]
     0.0%    0.00        1 DisjointBoxLayout::computeNeighbors [1417]
     0.0%    0.00        1 LoadBalance:VectorBoxSimple [1475]
    59.2%                  Total 
---------------------------------------------------------
[306]EBAMRPoissonOp::levelGSRB::Compute 0.10 27180
    59.6%    0.06    54360 EBAMRPoissonOp::GSColorAllIrregular [413]
    11.3%    0.01    27180 FORT_DOALLREGULARGSRB [682]
     1.0%    0.00    13590 exchange [1083]
    71.9%                  Total 
---------------------------------------------------------
[307]EBAMRPoissonOp::prolongIncrement 0.10 2265
    99.6%    0.10     2265 EBMGInterp::pwcInterp [309]
    99.6%                  Total 
---------------------------------------------------------
[308]EBISBoxesDefine 0.10 600
---------------------------------------------------------
[309]EBMGInterp::pwcInterp 0.10 2265
    99.8%    0.10     2265 EBMGInterp::pwcInterpMG [310]
    99.8%                  Total 
---------------------------------------------------------
[310]EBMGInterp::pwcInterpMG 0.10 2265
    99.4%    0.10     2265 EBMGInterp::interp [312]
    99.4%                  Total 
---------------------------------------------------------
[311]relax_loop_overvofs 0.10 54360
---------------------------------------------------------
[312]EBMGInterp::interp 0.10 2265
    71.6%    0.07     2265 regular_interp [385]
    12.3%    0.01     2265 irregular_interp [673]
    84.0%                  Total 
---------------------------------------------------------
[313]~LayoutData 0.10 9060
---------------------------------------------------------
[314]alpha_apply 0.09 43035
    56.9%    0.05    43035 BaseEBCellFAB::copy [433]
    30.2%    0.03    43035 FORT_MULTIPLYFABR [528]
    87.1%                  Total 
---------------------------------------------------------
[315]FORT_NEWGETFLUX 0.09 86070
---------------------------------------------------------
[316]FORT_NEWGETFLUX 0.09 86070
---------------------------------------------------------
[317]~LayoutData 0.09 9060
---------------------------------------------------------
[318]VoFIterator::define 0.09 23700
---------------------------------------------------------
[319]FORT_INCREMENTFINE 0.09 733860
---------------------------------------------------------
[320]FORT_INCREMENTFINE 0.09 733860
---------------------------------------------------------
[321]exchange+copier 0.09 2265
    99.7%    0.09     2265 exchange [324]
    99.7%                  Total 
---------------------------------------------------------
[322]copyTo 0.09 4530
    99.5%    0.09     4530 local copying [325]
    99.5%                  Total 
---------------------------------------------------------
[323]EBAMRPoissonOp::relax 0.09 2265
    99.6%    0.09     6795 EBAMRPoissonOp::levelGSRB [327]
    99.6%                  Total 
---------------------------------------------------------
[324]exchange 0.09 2265
    99.7%    0.09     2265 local copying [326]
    99.7%                  Total 
---------------------------------------------------------
[325]local copying 0.09 4530
    85.7%    0.08   287655 BaseEBCellFAB::copy [356]
    85.7%                  Total 
---------------------------------------------------------
[326]local copying 0.09 2265
    79.6%    0.07   330690 BaseEBCellFAB::copy [373]
    79.6%                  Total 
---------------------------------------------------------
[327]EBAMRPoissonOp::levelGSRB 0.09 6795
    80.3%    0.07    13590 EBAMRPoissonOp::levelGSRB::Compute [370]
    14.9%    0.01     6795 EBAMRPoissonOp::levelGSRB::applyDomainFlux [643]
     0.8%    0.00     6795 exchange [1113]
    96.1%                  Total 
---------------------------------------------------------
[328]apply_loop_overvofs 0.09 183465
---------------------------------------------------------
[329]overlap_copy 0.09 183465
    87.2%    0.08   183465 BaseEBCellFAB::copy [361]
    87.2%                  Total 
---------------------------------------------------------
[330]overlap_copy 0.09 183465
    87.1%    0.08   183465 BaseEBCellFAB::copy [362]
    87.1%                  Total 
---------------------------------------------------------
[331]BaseEBCellFAB::copy 0.09 443940
    45.4%    0.04   443940 BaseEBCellFAB::regcopy [473]
    45.4%                  Total 
---------------------------------------------------------
[332]QuadCFInterp::getPhiStar 0.09 33300
    61.6%    0.05    33300 QuadCFInterp::slopes [430]
    26.5%    0.02    33300 QuadCFInterp::notPacked [558]
     6.5%    0.01    33300 QuadCFInterp::preamble [809]
    94.6%                  Total 
---------------------------------------------------------
[333]BaseEBCellFAB::copy 0.09 443940
    45.2%    0.04   443940 BaseEBCellFAB::regcopy [476]
    45.2%                  Total 
---------------------------------------------------------
[334]EBAMRPoissonOp::levelGSRB::applyDomainFlux 0.09 13590
    98.4%    0.09    13590 EBAMRPoissonOp::applyDomainFlux [341]
    98.4%                  Total 
---------------------------------------------------------
[335]exchange 0.09 2265
    99.8%    0.09     2265 local copying [336]
    99.8%                  Total 
---------------------------------------------------------
[336]local copying 0.09 2265
    81.6%    0.07   362400 BaseEBCellFAB::copy [378]
    81.6%                  Total 
---------------------------------------------------------
[337]EBAMRPoissonOp::restrictResidual 0.09 2265
    39.4%    0.03     2265 EBAMRPoissonOp::residual [494]
    26.0%    0.02     2265 LevelData<T>::define(dbl,comps,ghost,factory) [563]
    11.7%    0.01     2265 EBMGAverage::average [696]
     2.5%    0.00     4530 ~LayoutData [975]
     0.4%    0.00     2265 ~Copier [1209]
     0.4%    0.00     2265 EBISLayoutImplem::~EBISLayoutImplem [1222]
     0.2%    0.00     2265 ~LevelData [1295]
     0.1%    0.00     2265 ~BoxLayoutData [1308]
    80.7%                  Total 
---------------------------------------------------------
[338]EBIndexSpace::buildNextLevel 0.09 9
    99.8%    0.09        8 EBISLevel::EBISLevel_fineEBIS [340]
    99.8%                  Total 
---------------------------------------------------------
[339]irregular_apply 0.09 43035
    95.6%    0.08    43035 EBStencil::apply_alpha_beta [347]
    95.6%                  Total 
---------------------------------------------------------
[340]EBISLevel::EBISLevel_fineEBIS 0.09 8
    47.2%    0.04        8 EBISLevel::coarsenVoFs [469]
    39.9%    0.03        8 EBISLevel::coarsenFaces [491]
     8.5%    0.01        8 EBISLevel::fixRegularNextToMultiValued [762]
     3.8%    0.00        8 EBISLevel::fixFineToCoarse [889]
     0.4%    0.00        8 EBISLevel::EBISLevel_fineEBIS_makeboxes 2 [1198]
     0.1%    0.00       16 LevelData<T>::define(dbl,comps,ghost,factory) [1359]
     0.0%    0.00        8 DisjointBoxLayout::computeNeighbors [1410]
     0.0%    0.00        8 LoadBalance:VectorBoxSimple [1446]
    99.9%                  Total 
---------------------------------------------------------
[341]EBAMRPoissonOp::applyDomainFlux 0.09 13590
    29.2%    0.03    54360 FORT_REGAPPLYDOMAINFLUX_INPLACE [545]
    10.4%    0.01    27180 EBArith::loHi [718]
     3.9%    0.00    54360 NeumannPoissonDomainBC::getFaceFlux [888]
    43.5%                  Total 
---------------------------------------------------------
[342]exchange+copier 0.09 2265
    99.6%    0.09     2265 exchange [345]
    99.6%                  Total 
---------------------------------------------------------
[343]irregular_apply 0.09 43035
    95.7%    0.08    43035 EBStencil::apply_alpha_beta [349]
    95.7%                  Total 
---------------------------------------------------------
[344]BaseEBCellFAB::copy 0.09 142695
    92.0%    0.08   142695 overlap_copy [363]
    92.0%                  Total 
---------------------------------------------------------
[345]exchange 0.09 2265
    99.6%    0.08     2265 local copying [346]
    99.6%                  Total 
---------------------------------------------------------
[346]local copying 0.08 2265
    82.5%    0.07   330690 BaseEBCellFAB::copy [380]
    82.5%                  Total 
---------------------------------------------------------
[347]EBStencil::apply_alpha_beta 0.08 43035
    90.5%    0.08    43035 apply_alpha_beta_loop_overvofs [369]
     3.8%    0.00    43035 apply_alpha_beta_header [898]
    94.3%                  Total 
---------------------------------------------------------
[348]EBAMRPoissonOp::GSColorAllIrregular 0.08 54360
    68.4%    0.06    54360 applyColorStencil [420]
     9.3%    0.01    54360 initFluxs [753]
     3.9%    0.00   108720 vofItDomLoBCS [895]
     3.3%    0.00   108720 vofItDomHiBCS [919]
     3.3%    0.00    54360 initDataStructs [923]
    88.3%                  Total 
---------------------------------------------------------
[349]EBStencil::apply_alpha_beta 0.08 43035
    90.0%    0.07    43035 apply_alpha_beta_loop_overvofs [375]
     4.1%    0.00    43035 apply_alpha_beta_header [887]
    94.1%                  Total 
---------------------------------------------------------
[350]EBAMRPoissonOp::levelGSRB::Compute 0.08 18120
    79.8%    0.07    36240 EBAMRPoissonOp::GSColorAllIrregular [393]
     2.1%    0.00    18120 FORT_DOALLREGULARGSRB [1005]
     1.1%    0.00     9060 exchange [1099]
    82.9%                  Total 
---------------------------------------------------------
[351]FORT_AXBYFAB 0.08 43035
---------------------------------------------------------
[352]copyTo 0.08 4530
    99.4%    0.08     4530 local copying [354]
    99.4%                  Total 
---------------------------------------------------------
[353]BaseEBCellFAB::regcopy 0.08 185730
---------------------------------------------------------
[354]local copying 0.08 4530
    85.6%    0.07   183465 BaseEBCellFAB::copy [384]
    85.6%                  Total 
---------------------------------------------------------
[355]QuadCFInterp::preamble 0.08 502830
---------------------------------------------------------
[356]BaseEBCellFAB::copy 0.08 287655
    58.5%    0.05   287655 BaseEBCellFAB::regcopy [449]
    58.5%                  Total 
---------------------------------------------------------
[357]EBMGAverage::average 0.08 2265
    84.9%    0.07     2265 regular_average [387]
    10.3%    0.01     2265 irregular_average [736]
    95.2%                  Total 
---------------------------------------------------------
[358]EBAMRPoissonOp::applyDomainFlux 0.08 183465
    77.0%    0.06   366930 EBArith::loHi [405]
    77.0%                  Total 
---------------------------------------------------------
[359]QuadCFInterp::coarseFineInterp 0.08 150
    93.3%    0.07    37800 QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) [374]
     4.1%    0.00      150 copyTo [893]
    97.4%                  Total 
---------------------------------------------------------
[360]EBAMRPoissonOp::applyDomainFlux 0.08 183465
    77.2%    0.06   366930 EBArith::loHi [404]
    77.2%                  Total 
---------------------------------------------------------
[361]BaseEBCellFAB::copy 0.08 183465
    71.0%    0.06   183465 BaseEBCellFAB::regcopy [424]
    71.0%                  Total 
---------------------------------------------------------
[362]BaseEBCellFAB::copy 0.08 183465
    71.1%    0.06   183465 BaseEBCellFAB::regcopy [423]
    71.1%                  Total 
---------------------------------------------------------
[363]overlap_copy 0.08 142695
    77.8%    0.06   142695 BaseEBCellFAB::copy [403]
    77.8%                  Total 
---------------------------------------------------------
[364]QuadCFInterp::interpOnIVS 0.08 113250
    24.3%    0.02    63420 FORT_QUADINTERP [586]
    24.3%                  Total 
---------------------------------------------------------
[365]QuadCFInterp::preamble 0.08 502830
---------------------------------------------------------
[366]QuadCFInterp::preamble 0.08 502830
---------------------------------------------------------
[367]QuadCFInterp::preamble 0.08 502830
---------------------------------------------------------
[368]EBAMRPoissonOp::applyOpNoCFBCs 0.08 150
    49.2%    0.04     9450 eb_bcs_apply [483]
    19.4%    0.01     9450 irregular_apply [632]
    12.5%    0.01     9450 regular_apply [711]
    11.4%    0.01     9450 alpha_apply [727]
     3.3%    0.00     9450 dom_bcs_apply [938]
    95.9%                  Total 
---------------------------------------------------------
[369]apply_alpha_beta_loop_overvofs 0.08 43035
---------------------------------------------------------
[370]EBAMRPoissonOp::levelGSRB::Compute 0.07 13590
    80.7%    0.06    27180 EBAMRPoissonOp::GSColorAllIrregular [406]
     1.7%    0.00    13590 FORT_DOALLREGULARGSRB [1048]
     1.0%    0.00     6795 exchange [1115]
    83.4%                  Total 
---------------------------------------------------------
[371]EBAMRPoissonOp::defineStencils 0.07 3
    69.8%    0.05     3272 EBAMRPoissonOp::getDivFStencil [437]
    12.7%    0.01      410 EBStencil::EBStencil [709]
     1.7%    0.00     2050 VoFIterator::define [1051]
     0.4%    0.00        9 ~LayoutData [1219]
    84.6%                  Total 
---------------------------------------------------------
[372]QuadCFInterp::interpOnIVS 0.07 113250
    20.8%    0.02    63420 FORT_QUADINTERP [619]
    20.8%                  Total 
---------------------------------------------------------
[373]BaseEBCellFAB::copy 0.07 330690
    48.9%    0.04   330690 BaseEBCellFAB::regcopy [486]
    48.9%                  Total 
---------------------------------------------------------
[374]QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.07 37800
    78.5%    0.06    25800 QuadCFInterp::getPhiStar [416]
    13.4%    0.01    25800 QuadCFInterp::interpOnIVS [706]
    92.0%                  Total 
---------------------------------------------------------
[375]apply_alpha_beta_loop_overvofs 0.07 43035
---------------------------------------------------------
[376]VoFIterator::define 0.07 12300
---------------------------------------------------------
[377]~LayoutData 0.07 2100
---------------------------------------------------------
[378]BaseEBCellFAB::copy 0.07 362400
    45.4%    0.03   362400 BaseEBCellFAB::regcopy [513]
    45.4%                  Total 
---------------------------------------------------------
[379]EBAMRPoissonOp::restrictResidual 0.07 2265
    40.9%    0.03     2265 EBAMRPoissonOp::residual [529]
    26.8%    0.02     2265 LevelData<T>::define(dbl,comps,ghost,factory) [588]
     5.7%    0.00     2265 EBMGAverage::average [866]
     3.1%    0.00     4530 ~LayoutData [971]
     0.5%    0.00     2265 ~Copier [1197]
     0.4%    0.00     2265 EBISLayoutImplem::~EBISLayoutImplem [1240]
     0.2%    0.00     2265 ~BoxLayoutData [1294]
     0.1%    0.00     2265 ~LevelData [1382]
    77.7%                  Total 
---------------------------------------------------------
[380]BaseEBCellFAB::copy 0.07 330690
    50.3%    0.04   330690 BaseEBCellFAB::regcopy [488]
    50.3%                  Total 
---------------------------------------------------------
[381]EBAMRPoissonOp::restrictResidual 0.07 2265
    37.0%    0.03     2265 EBAMRPoissonOp::residual [544]
    28.5%    0.02     2265 LevelData<T>::define(dbl,comps,ghost,factory) [581]
     8.0%    0.01     2265 EBMGAverage::average [818]
     3.0%    0.00     4530 ~LayoutData [982]
     0.6%    0.00     2265 ~Copier [1190]
     0.4%    0.00     2265 EBISLayoutImplem::~EBISLayoutImplem [1245]
     0.3%    0.00     2265 ~BoxLayoutData [1287]
     0.1%    0.00     2265 ~LevelData [1376]
    77.8%                  Total 
---------------------------------------------------------
[382]VoFIterator::define 0.07 12300
---------------------------------------------------------
[383]FORT_SCALEADDTWOFAB 0.07 183465
---------------------------------------------------------
[384]BaseEBCellFAB::copy 0.07 183465
    48.8%    0.03   183465 BaseEBCellFAB::regcopy [501]
    48.8%                  Total 
---------------------------------------------------------
[385]regular_interp 0.07 2265
    99.9%    0.07     2265 FORT_REGPROLONG [386]
    99.9%                  Total 
---------------------------------------------------------
[386]FORT_REGPROLONG 0.07 2265
---------------------------------------------------------
[387]regular_average 0.07 2265
    99.6%    0.07     2265 FORT_REGAVERAGE [388]
    99.6%                  Total 
---------------------------------------------------------
[388]FORT_REGAVERAGE 0.07 2265
---------------------------------------------------------
[389]copyTo 0.07 4530
    99.5%    0.07     4530 local copying [390]
    99.5%                  Total 
---------------------------------------------------------
[390]local copying 0.07 4530
    86.4%    0.06   197055 BaseEBCellFAB::copy [417]
    86.4%                  Total 
---------------------------------------------------------
[391]FORT_NEWGETFLUX 0.07 733860
---------------------------------------------------------
[392]FORT_NEWGETFLUX 0.07 733860
---------------------------------------------------------
[393]EBAMRPoissonOp::GSColorAllIrregular 0.07 36240
    41.2%    0.03    36240 initFluxs [539]
    16.7%    0.01    72480 vofItDomLoBCS [685]
    16.1%    0.01    36240 applyColorStencil [692]
    15.4%    0.01    72480 vofItDomHiBCS [702]
     1.4%    0.00    36240 initDataStructs [1096]
    90.8%                  Total 
---------------------------------------------------------
[394]FORT_AXBYFAB 0.06 43035
---------------------------------------------------------
[395]FORT_SCALEADDTWOFAB 0.06 183465
---------------------------------------------------------
[396]copyTo 0.06 4530
    98.9%    0.06     4530 local copying [397]
    98.9%                  Total 
---------------------------------------------------------
[397]local copying 0.06 4530
---------------------------------------------------------
[398]regular_apply 0.06 2265
    99.4%    0.06     2265 EBAMRPoissonOp::applyOpRegularAllDirs [400]
    99.4%                  Total 
---------------------------------------------------------
[399]EBAMRPoissonOp::residual 0.06 2265
    81.9%    0.05     2265 EBAMRPoissonOp::applyOp [438]
    11.6%    0.01     2265 FORT_AXBYFAB [766]
    93.5%                  Total 
---------------------------------------------------------
[400]EBAMRPoissonOp::applyOpRegularAllDirs 0.06 2265
    80.9%    0.05     2265 FORT_REGGET1DLAPLACIAN_INPLACE [440]
    17.8%    0.01     2265 EBAMRPoissonOp::applyDomainFlux [679]
    98.7%                  Total 
---------------------------------------------------------
[401]FORT_REGGET1DLAPLACIAN_INPLACE 0.06 142695
---------------------------------------------------------
[402]EBAMRPoissonOp::applyDomainFlux 0.06 142695
    77.2%    0.05   285390 EBArith::loHi [448]
    77.2%                  Total 
---------------------------------------------------------
[403]BaseEBCellFAB::copy 0.06 142695
    65.6%    0.04   142695 BaseEBCellFAB::regcopy [474]
    65.6%                  Total 
---------------------------------------------------------
[404]EBArith::loHi 0.06 366930
---------------------------------------------------------
[405]EBArith::loHi 0.06 366930
---------------------------------------------------------
[406]EBAMRPoissonOp::GSColorAllIrregular 0.06 27180
    46.6%    0.03    27180 initFluxs [534]
    15.0%    0.01    27180 applyColorStencil [716]
    15.0%    0.01    54360 vofItDomLoBCS [719]
    13.0%    0.01    54360 vofItDomHiBCS [747]
     2.4%    0.00    27180 initDataStructs [1027]
    92.0%                  Total 
---------------------------------------------------------
[407]copyTo 0.06 4530
    99.3%    0.06     4530 local copying [410]
    99.3%                  Total 
---------------------------------------------------------
[408]copyTo 0.06 4530
    99.3%    0.06     4530 local copying [411]
    99.3%                  Total 
---------------------------------------------------------
[409]copyTo 0.06 4530
    99.2%    0.06     4530 local copying [412]
    99.2%                  Total 
---------------------------------------------------------
[410]local copying 0.06 4530
---------------------------------------------------------
[411]local copying 0.06 4530
---------------------------------------------------------
[412]local copying 0.06 4530
---------------------------------------------------------
[413]EBAMRPoissonOp::GSColorAllIrregular 0.06 54360
    56.1%    0.03    54360 applyColorStencil [509]
    13.3%    0.01    54360 initFluxs [751]
     5.5%    0.00   108720 vofItDomLoBCS [897]
     4.7%    0.00   108720 vofItDomHiBCS [924]
     3.9%    0.00    54360 initDataStructs [968]
    83.5%                  Total 
---------------------------------------------------------
[414]LocalDataDefine 0.06 600
    99.8%    0.06      600 LevelData<T>::define(dbl,comps,ghost,factory) [415]
    99.8%                  Total 
---------------------------------------------------------
[415]LevelData<T>::define(dbl,comps,ghost,factory) 0.06 600
---------------------------------------------------------
[416]QuadCFInterp::getPhiStar 0.06 25800
    60.1%    0.03    25800 QuadCFInterp::slopes [489]
    26.5%    0.02    25800 QuadCFInterp::notPacked [620]
     7.3%    0.00    25800 QuadCFInterp::preamble [858]
    93.9%                  Total 
---------------------------------------------------------
[417]BaseEBCellFAB::copy 0.06 197055
    55.8%    0.03   197055 BaseEBCellFAB::regcopy [514]
    55.8%                  Total 
---------------------------------------------------------
[418]FORT_QUADINTERP 0.06 348810
---------------------------------------------------------
[419]LevelData<T>::define(dbl,comps,ghost,factory) 0.06 450
---------------------------------------------------------
[420]applyColorStencil 0.06 54360
    96.2%    0.05    54360 EBStencil::relax [431]
