-----------
Timer report 0 (1689 timers)
                                    [306] apply_alpha_beta_loop_overvofs 0.1166  0.1% 142569 
                                    [799] apply_alpha_beta_header 0.0085  0.0% 142569 
                              [265] alpha_apply 0.1439  0.1% 142569 
                                 [385] BaseEBCellFAB::copy 0.0844  0.1% 142569 
                                    [406] overlap_copy 0.0776  0.1% 142569 
                                       [443] BaseEBCellFAB::copy 0.0603  0.1% 142569 
                                          [514] BaseEBCellFAB::regcopy 0.0394  0.0% 142569 
                                    [1688] sameregion_copy 0.0000  0.0% 0 
                                 [599] FORT_MULTIPLYFABR 0.0238  0.0% 142569 
                              [270] regular_apply 0.1398  0.1% 142569 
                                 [278] EBAMRPoissonOp::applyOpRegularAllDirs 0.1329  0.1% 142569 
                                    [441] FORT_REGGET1DLAPLACIAN_INPLACE 0.0608  0.1% 142569 
                                    [442] EBAMRPoissonOp::applyDomainFlux 0.0604  0.1% 142569 
                                       [488] EBArith::loHi 0.0468  0.0% 285138 
                              [588] dom_bcs_apply 0.0273  0.0% 142569 
                           [386] exchange+copier 0.0844  0.1% 2263 
                              [388] exchange 0.0841  0.1% 2263 
                                 [389] local copying 0.0840  0.1% 2263 
                                    [424] BaseEBCellFAB::copy 0.0690  0.1% 330398 
                                       [539] BaseEBCellFAB::regcopy 0.0347  0.0% 330398 
                        [452] FORT_AXBYFAB 0.0574  0.1% 142569 
                        [1243] ~LayoutData 0.0005  0.0% 2263 
                        [1355] ~Copier 0.0002  0.0% 2263 
                        [1375] ~BoxLayoutData 0.0002  0.0% 2263 
                        [1439] ~LevelData 0.0001  0.0% 2263 
                     [194] EBAMRPoissonOp::localMaxNorm 0.2584  0.2% 6789 
                        [255] FORT_MAXNORMMASK 0.1521  0.1% 185566 
                        [688] VoFIterator::define 0.0149  0.0% 185566 
                     [226] EBLevelDataOps::assign(to,from) 0.1933  0.2% 4526 
                        [309] Copier::define 0.1147  0.1% 4526 
                        [427] copyTo 0.0673  0.1% 4526 
                           [429] local copying 0.0669  0.1% 4526 
                              [448] BaseEBCellFAB::copy 0.0580  0.1% 196881 
                                 [558] BaseEBCellFAB::regcopy 0.0325  0.0% 196881 
                        [1119] ~Copier 0.0014  0.0% 4526 
                  [50] Initial AMR Residual 2.7480  2.5% 150 
                     [51] AMRMultiGrid::computeAMRResidual 2.7479  2.5% 150 
                        [52] AMRMultiGrid<T>::computeAMRResidualLevel 2.7141  2.4% 450 
                           [55] EBAMRPoissonOp::AMRResidual 2.5315  2.3% 300 
                              [56] AMROperator 2.5231  2.3% 300 
                                 [57] EBAMRPoissonOp::AMROperator 2.5230  2.3% 300 
                                    [59] reflux 2.4316  2.2% 300 
                                       [60] EBAMRPoissonOp::reflux 2.4315  2.2% 300 
                                          [61] EBAMRPoissonOp::fastReflux 2.4314  2.2% 300 
                                             [98] incrementCoar 1.2260  1.1% 300 
                                                [99] EBAMRPoissonOp::incrementFRCoar 1.2260  1.1% 300 
                                                   [102] EBAMRPoissonOp::getFlux 1.1629  1.0% 5700 
                                                      [129] EBArith::interpolateFluxToCentroids 0.7283  0.7% 5100 
                                                      [849] FORT_REGGETFLUX 0.0068  0.0% 5700 
                                                   [687] EBFastFR::incrementCoarseBoth 0.0150  0.0% 11400 
                                                      [698] LevelFluxRegister::incrementCoarse 0.0143  0.0% 11400 
                                                   [1361] EBFastFR::incrementCoarseIrreg 0.0002  0.0% 11400 
                                             [100] incrementFine 1.1671  1.0% 300 
                                                [101] EBAMRPoissonOp::incrementFRFine 1.1670  1.0% 300 
                                                   [132] EBAMRPoissonOp::getFlux 0.6833  0.6% 48600 
                                                      [190] EBArith::interpolateFluxToCentroids 0.2831  0.3% 27750 
                                                      [813] FORT_REGGETFLUX 0.0079  0.0% 48600 
                                                   [308] QuadCFInterp::coarseFineInterp 0.1157  0.1% 300 
                                                      [315] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.1087  0.1% 48600 
                                                         [393] QuadCFInterp::getPhiStar 0.0835  0.1% 33300 
                                                         [658] QuadCFInterp::interpOnIVS 0.0173  0.0% 33300 
                                                      [923] copyTo 0.0043  0.0% 300 
                                                         [927] local copying 0.0043  0.0% 300 
                                                   [455] EBFastFR::incrementFineBoth 0.0570  0.1% 48600 
                                                      [478] EBFastFR::incrementFineRegul 0.0506  0.0% 48600 
                                                         [500] LevelFluxRegister::incrementFine 0.0432  0.0% 48600 
                                                         [1091] EBFastFR::incrementFineSparse 0.0016  0.0% 48600 
                                                      [1027] EBFastFR::incrementFineIrreg 0.0025  0.0% 48600 
                                                         [1188] EBFastFR::incrementFineSparse 0.0009  0.0% 48600 
                                                   [657] exchange+copier 0.0174  0.0% 600 
                                                      [660] exchange 0.0172  0.0% 600 
                                                         [662] local copying 0.0171  0.0% 600 
                                                      [1392] Copier::define 0.0001  0.0% 2 
                                                   [833] exchange 0.0073  0.0% 300 
                                                      [834] local copying 0.0073  0.0% 300 
                                                         [881] BaseEBCellFAB::copy 0.0058  0.0% 29400 
                                                   [986] LevelData<T>::define(dbl,comps,ghost,factory) 0.0029  0.0% 600 
                                                   [1124] ~LayoutData 0.0013  0.0% 1200 
                                                   [1405] ~Copier 0.0001  0.0% 600 
                                                   [1520] ~BoxLayoutData 0.0000  0.0% 600 
                                                   [1536] ~LevelData 0.0000  0.0% 600 
                                             [608] define 0.0233  0.0% 300 
                                                [609] EBFastFR::define 0.0232  0.0% 2 
                                                   [623] EBIndexSpace::fillEBISLayout 0.0212  0.0% 4 
                                                      [624] EBISLayoutImplem::define 0.0212  0.0% 4 
                                                         [674] EBDataCreate 0.0157  0.0% 4 
                                                         [931] copyTo 0.0041  0.0% 4 
                                                         [1210] EBISBoxesDefine 0.0007  0.0% 4 
                                                         [1265] LocalDataDefine 0.0004  0.0% 4 
                                                         [1416] LocalGraphDefine 0.0001  0.0% 4 
                                                         [1473] Copier::define 0.0001  0.0% 4 
                                                         [1528] ~LayoutData 0.0000  0.0% 16 
                                                         [1562] ~Copier 0.0000  0.0% 12 
                                                         [1637] ~LevelData 0.0000  0.0% 8 
                                                         [1641] ~BoxLayoutData 0.0000  0.0% 8 
                                                         [1646] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 8 
                                                   [1316] LevelFluxRegister::define 0.0003  0.0% 2 
                                                      [1454] LevelData<T>::define(dbl,comps,ghost,factory) 0.0001  0.0% 4 
                                                      [1459] Copier::define 0.0001  0.0% 2 
                                                   [1531] EBFastFR::setToZero 0.0000  0.0% 2 
                                                      [1535] LevelFluxRegister::setToZero 0.0000  0.0% 2 
                                                   [1583] ~LayoutData 0.0000  0.0% 6 
                                                   [1639] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 6 
                                             [749] reflux_from_reg 0.0111  0.0% 300 
                                                [751] EBFastFR::reflux 0.0110  0.0% 300 
                                                   [832] LevelFluxRegister::reflux 0.0073  0.0% 300 
                                                      [978] copyTo 0.0030  0.0% 300 
                                                         [981] local copying 0.0030  0.0% 300 
                                                   [1193] LevelData<T>::define(dbl,comps,ghost,factory) 0.0008  0.0% 300 
                                                   [1332] ~LayoutData 0.0003  0.0% 600 
                                                   [1436] ~Copier 0.0001  0.0% 300 
                                                   [1557] ~BoxLayoutData 0.0000  0.0% 300 
                                                   [1559] ~LevelData 0.0000  0.0% 300 
                                             [947] setToZero 0.0038  0.0% 300 
                                                [949] EBFastFR::setToZero 0.0037  0.0% 300 
                                                   [954] LevelFluxRegister::setToZero 0.0036  0.0% 300 
                                    [365] applyOp 0.0913  0.1% 300 
                                       [367] EBAMRPoissonOp::applyOp 0.0911  0.1% 300 
                                          [481] EBAMRPoissonOp::applyOpNoCFBCs 0.0494  0.0% 300 
                                             [615] eb_bcs_apply 0.0221  0.0% 2850 
                                                [617] NeumannPoissonEBBC::applyEBFlux 0.0218  0.0% 2850 
                                             [767] regular_apply 0.0102  0.0% 2850 
                                                [773] EBAMRPoissonOp::applyOpRegularAllDirs 0.0099  0.0% 2850 
                                                   [840] FORT_REGGET1DLAPLACIAN_INPLACE 0.0071  0.0% 2850 
                                                   [1031] EBAMRPoissonOp::applyDomainFlux 0.0025  0.0% 2850 
                                                      [1143] EBArith::loHi 0.0011  0.0% 5700 
                                                      [1269] FORT_REGAPPLYDOMAINFLUX_INPLACE 0.0004  0.0% 600 
                                                      [1414] NeumannPoissonDomainBC::getFaceFlux 0.0001  0.0% 600 
                                             [810] irregular_apply 0.0081  0.0% 2850 
                                                [818] EBStencil::apply_alpha_beta 0.0078  0.0% 2850 
                                                   [852] apply_alpha_beta_loop_overvofs 0.0068  0.0% 2850 
                                                   [1292] apply_alpha_beta_header 0.0004  0.0% 2850 
                                             [846] alpha_apply 0.0069  0.0% 2850 
                                                [929] BaseEBCellFAB::copy 0.0041  0.0% 2850 
                                                   [1049] overlap_copy 0.0022  0.0% 2700 
                                                      [1064] BaseEBCellFAB::copy 0.0020  0.0% 2700 
                                                         [1092] BaseEBCellFAB::regcopy 0.0016  0.0% 2700 
                                                   [1086] sameregion_copy 0.0017  0.0% 150 
                                                [1069] FORT_MULTIPLYFABR 0.0019  0.0% 2850 
                                             [1176] dom_bcs_apply 0.0010  0.0% 2850 
                                          [519] coarse-fine_bcs 0.0392  0.0% 150 
                                             [520] EBAMRPoissonOp::applyCFBCs 0.0392  0.0% 150 
                                                [521] inhomogeneous_cfbcs_execute 0.0391  0.0% 150 
                                                   [566] QuadCFInterp::coarseFineInterp 0.0308  0.0% 150 
                                                      [573] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.0293  0.0% 10800 
                                                         [607] QuadCFInterp::getPhiStar 0.0233  0.0% 7500 
                                                         [903] QuadCFInterp::interpOnIVS 0.0049  0.0% 7500 
                                                      [1173] copyTo 0.0010  0.0% 150 
                                                         [1175] local copying 0.0010  0.0% 150 
                                                   [1035] exchange+copier 0.0024  0.0% 150 
                                                      [1037] exchange 0.0024  0.0% 150 
                                                         [1041] local copying 0.0024  0.0% 150 
                                                   [1127] exchange 0.0013  0.0% 150 
                                                      [1128] local copying 0.0013  0.0% 150 
                                                         [1151] BaseEBCellFAB::copy 0.0011  0.0% 5400 
                                                   [1209] LevelData<T>::define(dbl,comps,ghost,factory) 0.0007  0.0% 300 
                                                   [1338] ~LayoutData 0.0003  0.0% 600 
                                                   [1488] ~Copier 0.0000  0.0% 300 
                                                   [1529] ~BoxLayoutData 0.0000  0.0% 300 
                                                   [1560] ~LevelData 0.0000  0.0% 300 
                                                [1550] inhomogeneous_cfbcs_define 0.0000  0.0% 150 
                                                [1683] homogeneous_cfbs 0.0000  0.0% 0 
                                          [1046] exchange+copier 0.0023  0.0% 300 
                                             [1052] exchange 0.0022  0.0% 300 
                                                [1057] local copying 0.0022  0.0% 300 
                                                   [1074] BaseEBCellFAB::copy 0.0018  0.0% 8400 
                                                      [1178] BaseEBCellFAB::regcopy 0.0009  0.0% 8400 
                                             [1566] Copier::define 0.0000  0.0% 1 
                              [802] axby 0.0083  0.0% 300 
                                 [892] FORT_AXBYFAB 0.0055  0.0% 2850 
                           [241] EBAMRPoissonOp::applyOp 0.1720  0.2% 150 
                              [346] coarse-fine_bcs 0.0966  0.1% 150 
                                 [347] EBAMRPoissonOp::applyCFBCs 0.0966  0.1% 150 
                                    [350] inhomogeneous_cfbcs_execute 0.0965  0.1% 150 
                                       [423] QuadCFInterp::coarseFineInterp 0.0695  0.1% 150 
                                          [435] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.0652  0.1% 37800 
                                             [475] QuadCFInterp::getPhiStar 0.0518  0.0% 25800 
                                                [569] QuadCFInterp::slopes 0.0296  0.0% 25800 
                                                [682] QuadCFInterp::notPacked 0.0152  0.0% 25800 
                                                [956] QuadCFInterp::preamble 0.0035  0.0% 25800 
                                             [776] QuadCFInterp::interpOnIVS 0.0098  0.0% 25800 
                                                [1038] FORT_QUADINTERP 0.0024  0.0% 18900 
                                          [991] copyTo 0.0028  0.0% 150 
                                             [992] local copying 0.0028  0.0% 150 
                                       [874] exchange+copier 0.0059  0.0% 150 
                                          [876] exchange 0.0059  0.0% 150 
                                             [877] local copying 0.0059  0.0% 150 
                                                [905] BaseEBCellFAB::copy 0.0048  0.0% 21900 
                                                   [1043] BaseEBCellFAB::regcopy 0.0023  0.0% 21900 
                                       [884] exchange 0.0057  0.0% 150 
                                          [885] local copying 0.0057  0.0% 150 
                                             [910] BaseEBCellFAB::copy 0.0047  0.0% 24000 
                                                [1059] BaseEBCellFAB::regcopy 0.0021  0.0% 24000 
                                       [1054] LevelData<T>::define(dbl,comps,ghost,factory) 0.0022  0.0% 300 
                                       [1170] ~LayoutData 0.0010  0.0% 600 
                                       [1486] ~Copier 0.0000  0.0% 300 
                                       [1552] ~BoxLayoutData 0.0000  0.0% 300 
                                       [1563] ~LevelData 0.0000  0.0% 300 
                                    [1565] inhomogeneous_cfbcs_define 0.0000  0.0% 150 
                                    [1684] homogeneous_cfbs 0.0000  0.0% 0 
                              [422] EBAMRPoissonOp::applyOpNoCFBCs 0.0697  0.1% 150 
                                 [562] eb_bcs_apply 0.0316  0.0% 9450 
                                    [564] NeumannPoissonEBBC::applyEBFlux 0.0309  0.0% 9450 
                                 [693] irregular_apply 0.0145  0.0% 9450 
                                    [702] EBStencil::apply_alpha_beta 0.0139  0.0% 9450 
                                       [745] apply_alpha_beta_loop_overvofs 0.0113  0.0% 9450 
                                       [1191] apply_alpha_beta_header 0.0008  0.0% 9450 
                                 [782] regular_apply 0.0093  0.0% 9450 
                                    [792] EBAMRPoissonOp::applyOpRegularAllDirs 0.0088  0.0% 9450 
                                       [942] FORT_REGGET1DLAPLACIAN_INPLACE 0.0040  0.0% 9450 
                                       [944] EBAMRPoissonOp::applyDomainFlux 0.0040  0.0% 9450 
                                          [975] EBArith::loHi 0.0031  0.0% 18900 
                                 [798] alpha_apply 0.0086  0.0% 9450 
                                    [901] BaseEBCellFAB::copy 0.0050  0.0% 9450 
                                       [915] overlap_copy 0.0046  0.0% 9450 
                                          [950] BaseEBCellFAB::copy 0.0037  0.0% 9450 
                                             [1036] BaseEBCellFAB::regcopy 0.0024  0.0% 9450 
                                       [1685] sameregion_copy 0.0000  0.0% 0 
                                    [1099] FORT_MULTIPLYFABR 0.0016  0.0% 9450 
                                 [1015] dom_bcs_apply 0.0026  0.0% 9450 
                              [886] exchange+copier 0.0057  0.0% 150 
                                 [887] exchange 0.0057  0.0% 150 
                                    [889] local copying 0.0056  0.0% 150 
                                       [911] BaseEBCellFAB::copy 0.0046  0.0% 21900 
                                          [1045] BaseEBCellFAB::regcopy 0.0023  0.0% 21900 
                           [940] FORT_AXBYFAB 0.0040  0.0% 9450 
                           [1491] ~LayoutData 0.0000  0.0% 150 
                           [1522] ~Copier 0.0000  0.0% 150 
                           [1525] ~BoxLayoutData 0.0000  0.0% 150 
                           [1549] ~LevelData 0.0000  0.0% 150 
                        [638] EBAMRPoissonOp::localMaxNorm 0.0192  0.0% 450 
                           [757] FORT_MAXNORMMASK 0.0106  0.0% 12300 
                           [1164] VoFIterator::define 0.0010  0.0% 12300 
                        [727] EBLevelDataOps::assign(to,from) 0.0129  0.0% 300 
                           [817] Copier::define 0.0078  0.0% 300 
                           [926] copyTo 0.0043  0.0% 300 
                              [928] local copying 0.0043  0.0% 300 
                                 [952] BaseEBCellFAB::copy 0.0037  0.0% 13050 
                                    [1063] BaseEBCellFAB::regcopy 0.0021  0.0% 13050 
                           [1423] ~Copier 0.0001  0.0% 300 
                  [290] LevelData<T>::define(dbl,comps,ghost,factory) 0.1212  0.1% 900 
                  [303] FORT_SCALEADDTWOFAB 0.1182  0.1% 185566 
                  [785] ~LayoutData 0.0091  0.0% 1350 
                  [1152] ~Copier 0.0011  0.0% 450 
                  [1452] EBISLayoutImplem::~EBISLayoutImplem 0.0001  0.0% 900 
                  [1519] ~BoxLayoutData 0.0000  0.0% 450 
                  [1521] ~LevelData 0.0000  0.0% 450 
               [47] AMRMultiGrid::init 3.0724  2.8% 150 
                  [53] EBIndexSpace::fillEBISLayout 2.6535  2.4% 600 
                     [54] EBISLayoutImplem::define 2.6530  2.4% 600 
                        [73] EBDataCreate 1.9265  1.7% 600 
                           [93] copyTo 1.3295  1.2% 600 
                              [94] local copying 1.3293  1.2% 600 
                                 [345] VoFIterator::define 0.0966  0.1% 23700 
                           [823] Copier::define 0.0076  0.0% 600 
                           [1271] ~Copier 0.0004  0.0% 600 
                        [151] copyTo 0.5361  0.5% 600 
                           [152] local copying 0.5360  0.5% 600 
                              [153] EBGraphImplem::copy 0.5340  0.5% 24300 
                        [356] EBISBoxesDefine 0.0944  0.1% 600 
                        [451] LocalDataDefine 0.0575  0.1% 600 
                           [453] LevelData<T>::define(dbl,comps,ghost,factory) 0.0573  0.1% 600 
                        [692] LocalGraphDefine 0.0145  0.0% 600 
                           [695] LevelData<T>::define(dbl,comps,ghost,factory) 0.0144  0.0% 600 
                        [822] Copier::define 0.0076  0.0% 600 
                        [1033] ~LayoutData 0.0025  0.0% 2400 
                        [1228] ~Copier 0.0006  0.0% 1800 
                        [1498] ~LevelData 0.0000  0.0% 1200 
                        [1506] ~BoxLayoutData 0.0000  0.0% 1200 
                        [1512] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 1200 
                  [184] LevelData<T>::define(dbl,comps,ghost,factory) 0.3073  0.3% 1200 
                  [415] ~LayoutData 0.0739  0.1% 2100 
                  [653] MutliGrid::init 0.0177  0.0% 450 
                     [728] LevelData<T>::define(dbl,comps,ghost,factory) 0.0128  0.0% 1500 
                     [1407] ~LayoutData 0.0001  0.0% 1500 
                     [1476] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 1500 
                  [1432] EBISLayoutImplem::~EBISLayoutImplem 0.0001  0.0% 2100 
               [460] LevelData<T>::define(dbl,comps,ghost,factory) 0.0558  0.0% 450 
               [788] ~LayoutData 0.0089  0.0% 900 
               [1464] ~Copier 0.0001  0.0% 450 
               [1471] AMRMultiGrid::revert 0.0001  0.0% 150 
               [1501] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 450 
               [1532] ~BoxLayoutData 0.0000  0.0% 450 
               [1537] ~LevelData 0.0000  0.0% 450 
            [1205] EBBackwardEuler::resetAlphaAndBeta 0.0008  0.0% 150 
               [1441] EBAMRPoissonOp::setAlphaAndBeta 0.0001  0.0% 1650 
         [155] EBBackwardEuler::createEulerRHS 0.5162  0.5% 150 
            [219] EBAMRPoissonOp::kappaWeight 0.2007  0.2% 450 
               [413] VoFIterator::define 0.0749  0.1% 12300 
            [417] VoFIterator::define 0.0734  0.1% 12300 
            [677] FORT_ADDTWOFAB 0.0156  0.0% 36900 
            [946] FORT_MULTIPLYFABR 0.0039  0.0% 12300 
         [510] EBLevelDataOps::assign(to,from) 0.0409  0.0% 450 
            [603] Copier::define 0.0235  0.0% 450 
            [670] copyTo 0.0160  0.0% 450 
               [671] local copying 0.0160  0.0% 450 
                  [708] BaseEBCellFAB::copy 0.0136  0.0% 42600 
                     [797] BaseEBCellFAB::regcopy 0.0086  0.0% 42600 
            [1290] ~Copier 0.0004  0.0% 450 
         [1258] EBBackwardEuler::createData 0.0005  0.0% 1 
            [1268] LevelData<T>::define(dbl,comps,ghost,factory) 0.0004  0.0% 3 
            [1609] ~LayoutData 0.0000  0.0% 3 
            [1651] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 3 
      [165] DiffusionSolver::writeOutput 0.4444  0.4% 16 
         [166] EBAMRIO::writeEBHDF5 0.4443  0.4% 16 
            [559] write Level 0.0324  0.0% 48 
            [1002] ~LayoutData 0.0028  0.0% 48 
            [1195] BaseEBCellFAB::copy 0.0008  0.0% 1312 
               [1218] sameregion_copy 0.0007  0.0% 1312 
               [1660] overlap_copy 0.0000  0.0% 0 
            [1389] VoFIterator::define 0.0001  0.0% 1312 
            [1502] ~Copier 0.0000  0.0% 48 
            [1548] ~LevelData 0.0000  0.0% 48 
            [1582] ~BoxLayoutData 0.0000  0.0% 48 
      [492] DiffusionSolver::copy 0.0455  0.0% 150 
         [493] EBAMRDataOps::assign(cell_lhs,cell_rhs) 0.0454  0.0% 150 
            [494] EBLevelDataOps::assign(to,from) 0.0453  0.0% 450 
               [592] Copier::define 0.0259  0.0% 450 
               [650] copyTo 0.0181  0.0% 450 
                  [651] local copying 0.0180  0.0% 450 
                     [685] BaseEBCellFAB::copy 0.0150  0.0% 42600 
                        [777] BaseEBCellFAB::regcopy 0.0096  0.0% 42600 
               [1296] ~Copier 0.0004  0.0% 450 
      [652] DiffusionSolver::setSource 0.0180  0.0% 150 
         [756] FORT_SIMPLESOURCESINK 0.0108  0.0% 12300 
         [1171] VoFIterator::define 0.0010  0.0% 12300 
   [171] DiffusionSolver::init 0.3964  0.4% 1 
      [229] DiffusionSolver::initSolver 0.1889  0.2% 1 
         [263] AMRMultiGrid::define 0.1458  0.1% 1 
            [277] EBAMRPoissonOp::EBAMRPoissonOp 0.1340  0.1% 3 
               [408] EBAMRPoissonOp::defineStencils 0.0755  0.1% 3 
                  [473] EBAMRPoissonOp::getDivFStencil 0.0530  0.0% 3272 
                     [779] EBAMRPoissonOp::getFaceCenteredFluxStencil 0.0095  0.0% 19456 
                  [780] EBStencil::EBStencil 0.0094  0.0% 410 
                     [781] computeOffsets 0.0094  0.0% 410 
                  [1131] VoFIterator::define 0.0013  0.0% 2050 
                  [1313] ~LayoutData 0.0003  0.0% 9 
               [632] EBMGInterp::define 0.0196  0.0% 3 
                  [721] fillEBISLayout 0.0132  0.0% 2 
                     [722] EBIndexSpace::fillEBISLayout 0.0132  0.0% 2 
                        [723] EBISLayoutImplem::define 0.0132  0.0% 2 
                           [772] EBDataCreate 0.0100  0.0% 2 
                              [856] copyTo 0.0067  0.0% 2 
                                 [857] local copying 0.0067  0.0% 2 
                                    [1256] VoFIterator::define 0.0005  0.0% 81 
                              [1510] Copier::define 0.0000  0.0% 2 
                              [1587] ~Copier 0.0000  0.0% 2 
                           [1028] copyTo 0.0025  0.0% 2 
                              [1029] local copying 0.0025  0.0% 2 
                                 [1030] EBGraphImplem::copy 0.0025  0.0% 81 
                           [1287] EBISBoxesDefine 0.0004  0.0% 2 
                           [1345] LocalDataDefine 0.0002  0.0% 2 
                              [1347] LevelData<T>::define(dbl,comps,ghost,factory) 0.0002  0.0% 2 
                           [1481] LocalGraphDefine 0.0000  0.0% 2 
                              [1483] LevelData<T>::define(dbl,comps,ghost,factory) 0.0000  0.0% 2 
                           [1513] Copier::define 0.0000  0.0% 2 
                           [1542] ~LayoutData 0.0000  0.0% 8 
                           [1578] ~Copier 0.0000  0.0% 6 
                           [1630] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 4 
                           [1633] ~BoxLayoutData 0.0000  0.0% 4 
                           [1655] ~LevelData 0.0000  0.0% 4 
                  [864] EBMGInterp::defineStencils 0.0063  0.0% 3 
                     [865] graph walking 0.0063  0.0% 3 
                        [1181] VoFIterator::define 0.0009  0.0% 82 
                        [1380] ~LayoutData 0.0002  0.0% 6 
                     [1602] ~LayoutData 0.0000  0.0% 6 
                     [1650] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 6 
                  [1596] ~LayoutData 0.0000  0.0% 6 
                  [1635] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 6 
               [634] EBMGAverage::define 0.0194  0.0% 3 
                  [716] fillEBISLayout 0.0133  0.0% 2 
                     [717] EBIndexSpace::fillEBISLayout 0.0133  0.0% 2 
                        [718] EBISLayoutImplem::define 0.0133  0.0% 2 
                           [771] EBDataCreate 0.0100  0.0% 2 
                              [853] copyTo 0.0068  0.0% 2 
                                 [854] local copying 0.0068  0.0% 2 
                                    [1254] VoFIterator::define 0.0005  0.0% 81 
                              [1511] Copier::define 0.0000  0.0% 2 
                              [1586] ~Copier 0.0000  0.0% 2 
                           [1017] copyTo 0.0025  0.0% 2 
                              [1018] local copying 0.0025  0.0% 2 
                                 [1019] EBGraphImplem::copy 0.0025  0.0% 81 
                           [1284] EBISBoxesDefine 0.0004  0.0% 2 
                           [1348] LocalDataDefine 0.0002  0.0% 2 
                              [1350] LevelData<T>::define(dbl,comps,ghost,factory) 0.0002  0.0% 2 
                           [1443] LocalGraphDefine 0.0001  0.0% 2 
                              [1444] LevelData<T>::define(dbl,comps,ghost,factory) 0.0001  0.0% 2 
                           [1514] Copier::define 0.0000  0.0% 2 
                           [1541] ~LayoutData 0.0000  0.0% 8 
                           [1575] ~Copier 0.0000  0.0% 6 
                           [1619] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 4 
                           [1644] ~LevelData 0.0000  0.0% 4 
                           [1645] ~BoxLayoutData 0.0000  0.0% 4 
                  [873] EBMGInterp::defineStencils 0.0059  0.0% 3 
                     [875] graph walking 0.0059  0.0% 3 
                        [1161] VoFIterator::define 0.0010  0.0% 164 
                        [1442] ~LayoutData 0.0001  0.0% 9 
                     [1599] ~LayoutData 0.0000  0.0% 6 
                     [1638] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 6 
                  [1435] Copier::define 0.0001  0.0% 2 
                  [1591] ~LayoutData 0.0000  0.0% 6 
                  [1626] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 6 
               [712] EBIndexSpace::fillEBISLayout 0.0134  0.0% 2 
                  [713] EBISLayoutImplem::define 0.0134  0.0% 2 
                     [766] EBDataCreate 0.0102  0.0% 2 
                        [847] copyTo 0.0069  0.0% 2 
                           [848] local copying 0.0069  0.0% 2 
                              [1252] VoFIterator::define 0.0005  0.0% 81 
                        [1508] Copier::define 0.0000  0.0% 2 
                        [1588] ~Copier 0.0000  0.0% 2 
                     [1024] copyTo 0.0025  0.0% 2 
                        [1025] local copying 0.0025  0.0% 2 
                           [1026] EBGraphImplem::copy 0.0025  0.0% 81 
                     [1288] EBISBoxesDefine 0.0004  0.0% 2 
                     [1349] LocalDataDefine 0.0002  0.0% 2 
                        [1351] LevelData<T>::define(dbl,comps,ghost,factory) 0.0002  0.0% 2 
                     [1463] LocalGraphDefine 0.0001  0.0% 2 
                        [1465] LevelData<T>::define(dbl,comps,ghost,factory) 0.0001  0.0% 2 
                     [1507] Copier::define 0.0000  0.0% 2 
                     [1543] ~LayoutData 0.0000  0.0% 8 
                     [1577] ~Copier 0.0000  0.0% 6 
                     [1634] ~BoxLayoutData 0.0000  0.0% 4 
                     [1653] ~LevelData 0.0000  0.0% 4 
                     [1654] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 4 
               [1055] AMRPoissonOp::define3 0.0022  0.0% 1 
                  [1061] QuadCFInterp::define 0.0021  0.0% 1 
                     [1467] Copier::define 0.0001  0.0% 1 
                  [1433] AMRPoissonOp::define4 0.0001  0.0% 1 
               [1110] CFIVS::define(slow) 0.0014  0.0% 324 
               [1165] AMRPoissonOp::define1 0.0010  0.0% 1 
                  [1212] AMRPoissonOp::define3 0.0007  0.0% 1 
                     [1220] QuadCFInterp::define 0.0007  0.0% 1 
                        [1545] Copier::define 0.0000  0.0% 1 
                     [1509] AMRPoissonOp::define4 0.0000  0.0% 1 
                  [1326] LevelFluxRegister::define 0.0003  0.0% 1 
                     [1447] LevelData<T>::define(dbl,comps,ghost,factory) 0.0001  0.0% 2 
                     [1468] Copier::define 0.0001  0.0% 1 
               [1324] CFIVS::define(fast) 0.0003  0.0% 328 
               [1373] Copier::define 0.0002  0.0% 3 
               [1408] AMRPoissonOp::define2 0.0001  0.0% 1 
                  [1421] LevelFluxRegister::define 0.0001  0.0% 1 
                     [1475] LevelData<T>::define(dbl,comps,ghost,factory) 0.0001  0.0% 2 
                     [1546] Copier::define 0.0000  0.0% 1 
                  [1558] AMRPoissonOp::define4 0.0000  0.0% 1 
