BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  0.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
Energy (eV) 	Electric field / N (Td)                                         
15.22	0.9921E+25
15.73	0.1014E+26
16.23	0.1035E+26
16.73	0.1057E+26
17.24	0.1081E+26
17.74	0.1102E+26
18.25	0.1124E+26
18.75	0.1145E+26
19.25	0.1166E+26
19.76	0.1187E+26
20.26	0.1209E+26
20.77	0.1230E+26
21.27	0.1251E+26
21.77	0.1272E+26
22.28	0.1293E+26
22.78	0.1314E+26
23.29	0.1335E+26
23.79	0.1356E+26
24.29	0.1377E+26
24.80	0.1398E+26
25.30	0.1419E+26
25.81	0.1440E+26
26.31	0.1461E+26
26.81	0.1482E+26
27.32	0.1503E+26
27.82	0.1523E+26
28.33	0.1544E+26
28.83	0.1565E+26
29.33	0.1586E+26
29.84	0.1607E+26
30.34	0.1627E+26
30.85	0.1649E+26
31.35	0.1670E+26
31.85	0.1691E+26
32.36	0.1712E+26
32.86	0.1733E+26
33.37	0.1754E+26
33.87	0.1775E+26
34.37	0.1796E+26
34.88	0.1817E+26
35.38	0.1838E+26
35.89	0.1859E+26
36.39	0.1881E+26
36.89	0.1902E+26
37.40	0.1923E+26
37.90	0.1944E+26
38.41	0.1965E+26
38.91	0.1987E+26
39.42	0.2008E+26
39.92	0.2029E+26
40.42	0.2050E+26
40.93	0.2072E+26
41.43	0.2094E+26
41.94	0.2115E+26
42.44	0.2136E+26
42.94	0.2158E+26
43.45	0.2180E+26
43.95	0.2201E+26
44.46	0.2223E+26
44.96	0.2245E+26
45.46	0.2267E+26
45.97	0.2289E+26
46.47	0.2310E+26
46.98	0.2332E+26
47.48	0.2354E+26
47.98	0.2376E+26
48.49	0.2398E+26
48.99	0.2418E+26
49.50	0.2441E+26
50.00	0.2463E+26
 
 
Energy (eV)	Total collision freq. /N (m3/s)
0.1000	0.9636E-14
0.6040	0.3949E-13
1.108	0.6875E-13
1.612	0.8818E-13
2.116	0.9986E-13
2.620	0.1095E-12
3.124	0.1180E-12
3.628	0.1255E-12
4.132	0.1322E-12
4.636	0.1384E-12
5.140	0.1438E-12
5.644	0.1489E-12
6.148	0.1536E-12
6.653	0.1579E-12
7.157	0.1621E-12
7.661	0.1660E-12
8.165	0.1698E-12
8.669	0.1734E-12
9.173	0.1769E-12
9.677	0.1803E-12
10.18	0.1835E-12
10.68	0.1867E-12
11.19	0.1897E-12
11.69	0.1926E-12
12.20	0.1955E-12
12.70	0.1982E-12
13.21	0.2009E-12
13.71	0.2035E-12
14.21	0.2060E-12
14.72	0.2084E-12
15.22	0.2108E-12
15.73	0.2131E-12
16.23	0.2153E-12
16.73	0.2175E-12
17.24	0.2196E-12
17.74	0.2217E-12
18.25	0.2237E-12
18.75	0.2256E-12
19.25	0.2275E-12
19.76	0.2294E-12
20.26	0.2312E-12
20.77	0.2330E-12
21.27	0.2347E-12
21.77	0.2364E-12
22.28	0.2380E-12
22.78	0.2396E-12
23.29	0.2412E-12
23.79	0.2427E-12
24.29	0.2442E-12
24.80	0.2457E-12
25.30	0.2471E-12
25.81	0.2485E-12
26.31	0.2499E-12
26.81	0.2512E-12
27.32	0.2526E-12
27.82	0.2538E-12
28.33	0.2551E-12
28.83	0.2563E-12
29.33	0.2576E-12
29.84	0.2587E-12
30.34	0.2599E-12
30.85	0.2610E-12
31.35	0.2622E-12
31.85	0.2633E-12
32.36	0.2644E-12
32.86	0.2654E-12
33.37	0.2665E-12
33.87	0.2675E-12
34.37	0.2685E-12
34.88	0.2695E-12
35.38	0.2705E-12
