BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  0.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
Energy (eV) 	Electric field / N (Td)                                         
13.30	0.6818E-15
13.41	0.6863E-15
13.53	0.6908E-15
13.65	0.6952E-15
13.77	0.6995E-15
13.89	0.7037E-15
14.01	0.7078E-15
14.12	0.7117E-15
14.24	0.7156E-15
14.36	0.7194E-15
14.48	0.7232E-15
14.60	0.7269E-15
14.72	0.7303E-15
14.84	0.7337E-15
14.95	0.7371E-15
15.07	0.7404E-15
15.19	0.7436E-15
15.31	0.7468E-15
15.43	0.7498E-15
15.55	0.7529E-15
15.66	0.7558E-15
15.78	0.7586E-15
15.90	0.7613E-15
16.02	0.7639E-15
16.14	0.7665E-15
16.26	0.7690E-15
16.38	0.7715E-15
16.49	0.7739E-15
16.61	0.7762E-15
16.73	0.7785E-15
16.85	0.7805E-15
16.97	0.7826E-15
17.09	0.7846E-15
17.20	0.7866E-15
17.32	0.7886E-15
17.44	0.7905E-15
17.56	0.7923E-15
17.68	0.7941E-15
17.80	0.7958E-15
17.92	0.7975E-15
18.03	0.7990E-15
18.15	0.8006E-15
18.27	0.8021E-15
18.39	0.8035E-15
18.51	0.8049E-15
18.63	0.8062E-15
18.74	0.8075E-15
18.86	0.8088E-15
18.98	0.8100E-15
19.10	0.8112E-15
19.22	0.8123E-15
19.34	0.8134E-15
19.46	0.8144E-15
19.57	0.8154E-15
19.69	0.8164E-15
19.81	0.8172E-15
19.93	0.8181E-15
20.05	0.8189E-15
20.17	0.8197E-15
20.29	0.8204E-15
20.40	0.8212E-15
20.52	0.8219E-15
20.64	0.8225E-15
20.76	0.8231E-15
20.88	0.8237E-15
21.00	0.8242E-15
21.11	0.8247E-15
21.23	0.8251E-15
21.35	0.8256E-15
21.47	0.8260E-15
21.59	0.8264E-15
21.71	0.8267E-15
21.83	0.8270E-15
21.94	0.8273E-15
22.06	0.8276E-15
22.18	0.8278E-15
22.30	0.8280E-15
22.42	0.8282E-15
22.54	0.8283E-15
22.65	0.8284E-15
22.77	0.8285E-15
22.89	0.8286E-15
23.01	0.8286E-15
23.13	0.8287E-15
23.25	0.8287E-15
23.37	0.8287E-15
23.48	0.8286E-15
23.60	0.8286E-15
23.72	0.8285E-15
23.84	0.8284E-15
23.96	0.8283E-15
24.08	0.8282E-15
24.19	0.8280E-15
24.31	0.8278E-15
24.43	0.8276E-15
24.55	0.8274E-15
24.67	0.8272E-15
24.79	0.8269E-15
24.91	0.8266E-15
25.02	0.8263E-15
25.14	0.8260E-15
25.26	0.8257E-15
25.38	0.8254E-15
25.50	0.8250E-15
25.62	0.8247E-15
25.74	0.8243E-15
25.85	0.8239E-15
25.97	0.8235E-15
26.09	0.8231E-15
26.21	0.8226E-15
26.33	0.8222E-15
26.45	0.8217E-15
26.56	0.8212E-15
26.68	0.8208E-15
26.80	0.8203E-15
26.92	0.8197E-15
27.04	0.8192E-15
27.16	0.8187E-15
27.28	0.8181E-15
27.39	0.8176E-15
27.51	0.8170E-15
27.63	0.8164E-15
27.75	0.8159E-15
27.87	0.8153E-15
27.99	0.8146E-15
28.10	0.8140E-15
28.22	0.8134E-15
28.34	0.8127E-15
28.46	0.8121E-15
28.58	0.8114E-15
28.70	0.8108E-15
28.82	0.8101E-15
28.93	0.8094E-15
29.05	0.8087E-15
29.17	0.8080E-15
29.29	0.8073E-15
29.41	0.8066E-15
29.53	0.8059E-15
29.64	0.8052E-15
29.76	0.8044E-15
29.88	0.8037E-15
30.00	0.8029E-15
 
 
C23   N2    Excitation    12.25 eV                              
Energy (eV)	Energy loss coefficient (eV m3/s)
0.5000	-0.7284-220
0.6185	-0.8182-220
0.7369	-0.9037-220
0.8554	-0.9853-220
0.9739	-0.1063-219
1.092	0.2415E-22
1.211	0.1588E-19
1.329	0.9775E-19
1.448	0.2753E-18
1.566	0.5762E-18
1.685	0.9980E-18
1.803	0.1581E-17
1.922	0.2332E-17
2.040	0.3280E-17
2.159	0.4500E-17
2.277	0.5928E-17
2.396	0.7609E-17
2.514	0.9627E-17
2.633	0.1201E-16
2.751	0.1477E-16
2.869	0.1797E-16
2.988	0.2150E-16
3.106	0.2559E-16
3.225	0.3026E-16
3.343	0.3576E-16
3.462	0.4182E-16
3.580	0.4860E-16
3.699	0.5607E-16
3.817	0.6448E-16
3.936	0.7391E-16
4.054	0.8462E-16
4.173	0.9634E-16
4.291	0.1097E-15
4.410	0.1238E-15
4.528	0.1393E-15
4.647	0.1547E-15
4.765	0.1729E-15
4.884	0.1926E-15
5.002	0.2155E-15
5.121	0.2394E-15
5.239	0.2650E-15
5.357	0.2922E-15
5.476	0.3203E-15
5.594	0.3499E-15
5.713	0.3809E-15
5.831	0.4128E-15
5.950	0.4481E-15
6.068	0.4857E-15
6.187	0.5253E-15
6.305	0.5661E-15
6.424	0.6092E-15
6.542	0.6517E-15
6.661	0.6952E-15
6.779	0.7396E-15
6.898	0.7851E-15
7.016	0.8318E-15
7.134	0.8804E-15
7.253	0.9301E-15
7.371	0.9802E-15
7.490	0.1030E-14
7.608	0.1081E-14
7.727	0.1132E-14
7.845	0.1184E-14
7.964	0.1237E-14
8.082	0.1289E-14
8.201	0.1341E-14
8.319	0.1394E-14
8.438	0.1446E-14
8.556	0.1499E-14
8.675	0.1551E-14
8.793	0.1603E-14
8.912	0.1655E-14
9.030	0.1707E-14
9.149	0.1759E-14
9.267	0.1811E-14
9.386	0.1862E-14
9.504	0.1914E-14
9.622	0.1964E-14
9.741	0.2014E-14
9.859	0.2064E-14
9.978	0.2114E-14
10.10	0.2161E-14
10.21	0.2209E-14
10.33	0.2257E-14
10.45	0.2304E-14
10.57	0.2351E-14
10.69	0.2397E-14
10.81	0.2443E-14
10.93	0.2488E-14
11.04	0.2533E-14
11.16	0.2577E-14
11.28	0.2620E-14
11.40	0.2663E-14
11.52	0.2705E-14
11.64	0.2747E-14
11.76	0.2789E-14
11.87	0.2829E-14
11.99	0.2869E-14
12.11	0.2908E-14
12.23	0.2947E-14
12.35	0.2985E-14
12.47	0.3023E-14
12.58	0.3060E-14
12.70	0.3097E-14
12.82	0.3133E-14
12.94	0.3169E-14
13.06	0.3204E-14
13.18	0.3238E-14
13.30	0.3272E-14
13.41	0.3305E-14
13.53	0.3338E-14
13.65	0.3370E-14
13.77	0.3402E-14
13.89	0.3433E-14
14.01	0.3464E-14
14.12	0.3494E-14
14.24	0.3524E-14
14.36	0.3553E-14
14.48	0.3582E-14
14.60	0.3610E-14
14.72	0.3638E-14
14.84	0.3666E-14
14.95	0.3692E-14
15.07	0.3719E-14
15.19	0.3745E-14
15.31	0.3771E-14
15.43	0.3796E-14
15.55	0.3821E-14
15.66	0.3845E-14
15.78	0.3869E-14
15.90	0.3892E-14
16.02	0.3915E-14
16.14	0.3938E-14
16.26	0.3960E-14
16.38	0.3982E-14
16.49	0.4004E-14
16.61	0.4025E-14
16.73	0.4046E-14
16.85	0.4065E-14
16.97	0.4085E-14
17.09	0.4104E-14
17.20	0.4124E-14
17.32	0.4143E-14
17.44	0.4162E-14
17.56	0.4180E-14
17.68	0.4198E-14
17.80	0.4216E-14
17.92	0.4233E-14
18.03	0.4250E-14
18.15	0.4267E-14
18.27	0.4283E-14
18.39	0.4299E-14
18.51	0.4315E-14
18.63	0.4331E-14
18.74	0.4346E-14
18.86	0.4362E-14
18.98	0.4376E-14
19.10	0.4391E-14
19.22	0.4405E-14
19.34	0.4419E-14
19.46	0.4433E-14
19.57	0.4446E-14
19.69	0.4459E-14
19.81	0.4472E-14
19.93	0.4485E-14
20.05	0.4497E-14
20.17	0.4509E-14
20.29	0.4521E-14
20.40	0.4534E-14
20.52	0.4546E-14
20.64	0.4557E-14
20.76	0.4568E-14
20.88	0.4579E-14
21.00	0.4590E-14
21.11	0.4600E-14
21.23	0.4610E-14
21.35	0.4620E-14
21.47	0.4630E-14
21.59	0.4640E-14
21.71	0.4650E-14
21.83	0.4660E-14
21.94	0.4669E-14
22.06	0.4678E-14
22.18	0.4687E-14
22.30	0.4696E-14
22.42	0.4704E-14
22.54	0.4712E-14
22.65	0.4720E-14
22.77	0.4728E-14
22.89	0.4736E-14
23.01	0.4744E-14
23.13	0.4751E-14
23.25	0.4759E-14
23.37	0.4766E-14
23.48	0.4773E-14
23.60	0.4780E-14
23.72	0.4787E-14
23.84	0.4794E-14
23.96	0.4800E-14
24.08	0.4807E-14
24.19	0.4813E-14
24.31	0.4820E-14
24.43	0.4826E-14
24.55	0.4832E-14
24.67	0.4838E-14
24.79	0.4843E-14
24.91	0.4849E-14
25.02	0.4854E-14
25.14	0.4860E-14
25.26	0.4865E-14
25.38	0.4870E-14
25.50	0.4875E-14
25.62	0.4880E-14
25.74	0.4884E-14
25.85	0.4889E-14
25.97	0.4893E-14
26.09	0.4898E-14
26.21	0.4902E-14
26.33	0.4906E-14
26.45	0.4911E-14
26.56	0.4915E-14
26.68	0.4919E-14
26.80	0.4923E-14
26.92	0.4927E-14
27.04	0.4931E-14
27.16	0.4935E-14
27.28	0.4938E-14
27.39	0.4942E-14
27.51	0.4945E-14
27.63	0.4949E-14
27.75	0.4952E-14
27.87	0.4955E-14
27.99	0.4958E-14
28.10	0.4961E-14
28.22	0.4964E-14
28.34	0.4967E-14
28.46	0.4969E-14
28.58	0.4972E-14
28.70	0.4974E-14
28.82	0.4977E-14
28.93	0.4979E-14
29.05	0.4981E-14
29.17	0.4985E-14
29.29	0.4987E-14
29.41	0.4989E-14
29.53	0.4991E-14
29.64	0.4993E-14
29.76	0.4995E-14
29.88	0.4997E-14
30.00	0.4999E-14
 
 
C24   N2    Excitation    13.00 eV                              
Energy (eV)	Energy loss coefficient (eV m3/s)
0.5000	-0.2354-231
0.6185	-0.2678-231
0.7369	-0.2998-231
0.8554	-0.3319-231
0.9739	-0.3639-231
1.092	0.5687E-22
1.211	0.6780E-19
1.329	0.4979E-18
1.448	0.1555E-17
1.566	0.3518E-17
1.685	0.6448E-17
1.803	0.1073E-16
1.922	0.1652E-16
2.040	0.2414E-16
2.159	0.3437E-16
2.277	0.4677E-16
2.396	0.6183E-16
2.514	0.8050E-16
2.633	0.1032E-15
2.751	0.1304E-15
2.869	0.1627E-15
2.988	0.1993E-15
3.106	0.2428E-15
3.225	0.2938E-15
3.343	0.3557E-15
3.462	0.4255E-15
3.580	0.5055E-15
3.699	0.5958E-15
3.817	0.7001E-15
3.936	0.8199E-15
4.054	0.9597E-15
4.173	0.1116E-14
4.291	0.1300E-14
4.410	0.1499E-14
4.528	0.1722E-14
4.647	0.1949E-14
4.765	0.2223E-14
4.884	0.2530E-14
5.002	0.2896E-14
5.121	0.3288E-14
5.239	0.3719E-14
5.357	0.4190E-14
5.476	0.4687E-14
5.594	0.5222E-14
5.713	0.5799E-14
5.831	0.6407E-14
5.950	0.7099E-14
6.068	0.7857E-14
6.187	0.8677E-14
6.305	0.9545E-14
6.424	0.1049E-13
6.542	0.1144E-13
6.661	0.1244E-13
6.779	0.1348E-13
6.898	0.1458E-13
7.016	0.1574E-13
7.134	0.1698E-13
7.253	0.1828E-13
7.371	0.1962E-13
7.490	0.2100E-13
7.608	0.2243E-13
7.727	0.2391E-13
7.845	0.2543E-13
7.964	0.2706E-13
8.082	0.2867E-13
8.201	0.3033E-13
8.319	0.3204E-13
8.438	0.3379E-13
8.556	0.3558E-13
8.675	0.3741E-13
8.793	0.3928E-13
8.912	0.4116E-13
9.030	0.4312E-13
9.149	0.4511E-13
9.267	0.4714E-13
9.386	0.4921E-13
9.504	0.5131E-13
9.622	0.5343E-13
9.741	0.5558E-13
9.859	0.5776E-13
9.978	0.5996E-13
10.10	0.6213E-13
10.21	0.6436E-13
10.33	0.6662E-13
10.45	0.6891E-13
10.57	0.7122E-13
10.69	0.7355E-13
10.81	0.7590E-13
10.93	0.7828E-13
11.04	0.8068E-13
11.16	0.8310E-13
11.28	0.8554E-13
11.40	0.8799E-13
11.52	0.9046E-13
11.64	0.9294E-13
11.76	0.9544E-13
11.87	0.9792E-13
11.99	0.1004E-12
12.11	0.1029E-12
12.23	0.1055E-12
12.35	0.1080E-12
12.47	0.1106E-12
12.58	0.1131E-12
12.70	0.1157E-12
12.82	0.1183E-12
12.94	0.1208E-12
13.06	0.1234E-12
13.18	0.1260E-12
13.30	0.1286E-12
13.41	0.1312E-12
13.53	0.1338E-12
13.65	0.1365E-12
13.77	0.1391E-12
13.89	0.1417E-12
14.01	0.1443E-12
14.12	0.1470E-12
14.24	0.1496E-12
14.36	0.1522E-12
14.48	0.1548E-12
14.60	0.1575E-12
14.72	0.1601E-12
14.84	0.1628E-12
14.95	0.1654E-12
15.07	0.1680E-12
15.19	0.1707E-12
15.31	0.1733E-12
15.43	0.1759E-12
15.55	0.1785E-12
15.66	0.1812E-12
15.78	0.1838E-12
15.90	0.1864E-12
16.02	0.1890E-12
16.14	0.1916E-12
16.26	0.1943E-12
16.38	0.1969E-12
16.49	0.1995E-12
16.61	0.2021E-12
16.73	0.2047E-12
16.85	0.2073E-12
16.97	0.2099E-12
17.09	0.2125E-12
17.20	0.2151E-12
17.32	0.2176E-12
17.44	0.2202E-12
17.56	0.2228E-12
17.68	0.2254E-12
17.80	0.2279E-12
17.92	0.2305E-12
18.03	0.2330E-12
18.15	0.2356E-12
18.27	0.2381E-12
18.39	0.2406E-12
18.51	0.2432E-12
18.63	0.2457E-12
18.74	0.2482E-12
18.86	0.2507E-12
18.98	0.2532E-12
19.10	0.2557E-12
19.22	0.2582E-12
19.34	0.2607E-12
19.46	0.2632E-12
19.57	0.2657E-12
19.69	0.2681E-12
19.81	0.2706E-12
19.93	0.2730E-12
20.05	0.2755E-12
20.17	0.2779E-12
20.29	0.2804E-12
20.40	0.2828E-12
20.52	0.2852E-12
20.64	0.2876E-12
20.76	0.2900E-12
20.88	0.2924E-12
21.00	0.2948E-12
21.11	0.2972E-12
21.23	0.2996E-12
21.35	0.3019E-12
21.47	0.3043E-12
21.59	0.3066E-12
21.71	0.3090E-12
21.83	0.3113E-12
21.94	0.3137E-12
22.06	0.3160E-12
22.18	0.3183E-12
22.30	0.3206E-12
22.42	0.3229E-12
22.54	0.3252E-12
22.65	0.3275E-12
22.77	0.3298E-12
22.89	0.3321E-12
23.01	0.3343E-12
23.13	0.3366E-12
23.25	0.3388E-12
23.37	0.3411E-12
23.48	0.3433E-12
23.60	0.3455E-12
23.72	0.3477E-12
23.84	0.3500E-12
23.96	0.3522E-12
24.08	0.3543E-12
24.19	0.3565E-12
24.31	0.3587E-12
24.43	0.3609E-12
24.55	0.3631E-12
24.67	0.3652E-12
24.79	0.3674E-12
24.91	0.3695E-12
25.02	0.3717E-12
25.14	0.3738E-12
25.26	0.3759E-12
25.38	0.3780E-12
25.50	0.3801E-12
25.62	0.3822E-12
25.74	0.3843E-12
25.85	0.3864E-12
25.97	0.3885E-12
26.09	0.3905E-12
26.21	0.3926E-12
26.33	0.3947E-12
26.45	0.3967E-12
26.56	0.3987E-12
26.68	0.4008E-12
26.80	0.4028E-12
26.92	0.4048E-12
27.04	0.4068E-12
27.16	0.4088E-12
27.28	0.4108E-12
27.39	0.4128E-12
27.51	0.4148E-12
27.63	0.4168E-12
27.75	0.4188E-12
27.87	0.4207E-12
27.99	0.4227E-12
28.10	0.4246E-12
28.22	0.4266E-12
28.34	0.4285E-12
28.46	0.4304E-12
28.58	0.4323E-12
28.70	0.4342E-12
28.82	0.4361E-12
28.93	0.4380E-12
29.05	0.4399E-12
29.17	0.4418E-12
29.29	0.4437E-12
29.41	0.4456E-12
29.53	0.4474E-12
29.64	0.4493E-12
29.76	0.4511E-12
29.88	0.4530E-12
30.00	0.4548E-12
 
 
C25   N2    Ionization    15.60 eV                              
Energy (eV)	Energy loss coefficient (eV m3/s)
0.5000	0.000
0.6185	0.000
0.7369	0.000
0.8554	0.000
0.9739	0.000
1.092	0.2084E-25
1.211	0.9507E-21
1.329	0.1250E-19
1.448	0.5414E-19
1.566	0.1551E-18
1.685	0.3360E-18
1.803	0.6457E-18
1.922	0.1120E-17
2.040	0.1818E-17
2.159	0.2857E-17
2.277	0.4231E-17
2.396	0.6037E-17
2.514	0.8450E-17
2.633	0.1160E-16
2.751	0.1562E-16
2.869	0.2070E-16
2.988	0.2676E-16
3.106	0.3438E-16
3.225	0.4380E-16
3.343	0.5586E-16
3.462	0.7011E-16
3.580	0.8721E-16
3.699	0.1073E-15
3.817	0.1316E-15
3.936	0.1607E-15
4.054	0.1962E-15
4.173	0.2375E-15
4.291	0.2880E-15
4.410	0.3447E-15
4.528	0.4106E-15
4.647	0.4791E-15
4.765	0.5653E-15
4.884	0.6652E-15
5.002	0.7890E-15
5.121	0.9257E-15
5.239	0.1081E-14
5.357	0.1256E-14
5.476	0.1445E-14
5.594	0.1655E-14
5.713	0.1887E-14
5.831	0.2137E-14
5.950	0.2430E-14
6.068	0.2760E-14
6.187	0.3126E-14
6.305	0.3525E-14
6.424	0.3969E-14
6.542	0.4425E-14
6.661	0.4913E-14
6.779	0.5435E-14
6.898	0.5995E-14
7.016	0.6597E-14
7.134	0.7258E-14
7.253	0.7961E-14
7.371	0.8703E-14
7.490	0.9477E-14
7.608	0.1029E-13
7.727	0.1115E-13
7.845	0.1206E-13
7.964	0.1304E-13
8.082	0.1403E-13
8.201	0.1506E-13
8.319	0.1613E-13
8.438	0.1726E-13
8.556	0.1842E-13
8.675	0.1963E-13
8.793	0.2087E-13
8.912	0.2215E-13
9.030	0.2349E-13
9.149	0.2488E-13
9.267	0.2631E-13
9.386	0.2779E-13
9.504	0.2931E-13
9.622	0.3086E-13
9.741	0.3245E-13
9.859	0.3408E-13
9.978	0.3575E-13
10.10	0.3741E-13
10.21	0.3914E-13
10.33	0.4090E-13
10.45	0.4272E-13
10.57	0.4456E-13
10.69	0.4644E-13
10.81	0.4836E-13
10.93	0.5031E-13
11.04	0.5231E-13
11.16	0.5434E-13
11.28	0.5641E-13
11.40	0.5851E-13
11.52	0.6064E-13
11.64	0.6281E-13
11.76	0.6500E-13
11.87	0.6720E-13
11.99	0.6943E-13
12.11	0.7170E-13
12.23	0.7400E-13
12.35	0.7633E-13
12.47	0.7869E-13
12.58	0.8107E-13
12.70	0.8347E-13
12.82	0.8590E-13
12.94	0.8835E-13
13.06	0.9084E-13
13.18	0.9334E-13
13.30	0.9588E-13
13.41	0.9844E-13
13.53	0.1010E-12
13.65	0.1036E-12
13.77	0.1063E-12
13.89	0.1089E-12
14.01	0.1116E-12
14.12	0.1143E-12
14.24	0.1170E-12
14.36	0.1197E-12
14.48	0.1224E-12
14.60	0.1252E-12
14.72	0.1280E-12
14.84	0.1308E-12
14.95	0.1336E-12
15.07	0.1364E-12
15.19	0.1393E-12
15.31	0.1421E-12
15.43	0.1450E-12
15.55	0.1479E-12
15.66	0.1508E-12
15.78	0.1537E-12
15.90	0.1567E-12
16.02	0.1596E-12
16.14	0.1626E-12
16.26	0.1656E-12
16.38	0.1686E-12
16.49	0.1716E-12
16.61	0.1746E-12
16.73	0.1777E-12
16.85	0.1807E-12
16.97	0.1838E-12
17.09	0.1868E-12
17.20	0.1899E-12
17.32	0.1930E-12
17.44	0.1961E-12
17.56	0.1992E-12
17.68	0.2023E-12
17.80	0.2054E-12
17.92	0.2085E-12
18.03	0.2117E-12
18.15	0.2148E-12
18.27	0.2180E-12
18.39	0.2212E-12
18.51	0.2243E-12
18.63	0.2275E-12
18.74	0.2307E-12
18.86	0.2339E-12
18.98	0.2370E-12
19.10	0.2402E-12
19.22	0.2434E-12
19.34	0.2466E-12
19.46	0.2499E-12
19.57	0.2531E-12
19.69	0.2563E-12
19.81	0.2596E-12
19.93	0.2628E-12
20.05	0.2660E-12
20.17	0.2693E-12
20.29	0.2725E-12
20.40	0.2758E-12
20.52	0.2790E-12
20.64	0.2823E-12
20.76	0.2855E-12
20.88	0.2888E-12
21.00	0.2921E-12
21.11	0.2954E-12
21.23	0.2986E-12
21.35	0.3019E-12
21.47	0.3052E-12
21.59	0.3084E-12
21.71	0.3117E-12
21.83	0.3150E-12
21.94	0.3183E-12
22.06	0.3216E-12
22.18	0.3249E-12
22.30	0.3281E-12
22.42	0.3314E-12
22.54	0.3347E-12
22.65	0.3380E-12
22.77	0.3413E-12
22.89	0.3446E-12
23.01	0.3479E-12
23.13	0.3512E-12
23.25	0.3545E-12
23.37	0.3578E-12
23.48	0.3611E-12
23.60	0.3644E-12
23.72	0.3676E-12
23.84	0.3709E-12
23.96	0.3742E-12
24.08	0.3775E-12
24.19	0.3808E-12
24.31	0.3841E-12
24.43	0.3873E-12
24.55	0.3906E-12
24.67	0.3939E-12
24.79	0.3972E-12
24.91	0.4005E-12
25.02	0.4038E-12
25.14	0.4070E-12
25.26	0.4103E-12
25.38	0.4136E-12
25.50	0.4169E-12
25.62	0.4201E-12
25.74	0.4234E-12
25.85	0.4267E-12
25.97	0.4299E-12
26.09	0.4332E-12
26.21	0.4364E-12
26.33	0.4397E-12
26.45	0.4429E-12
26.56	0.4462E-12
26.68	0.4494E-12
26.80	0.4527E-12
26.92	0.4559E-12
27.04	0.4592E-12
27.16	0.4624E-12
27.28	0.4656E-12
27.39	0.4689E-12
27.51	0.4721E-12
27.63	0.4753E-12
27.75	0.4785E-12
27.87	0.4817E-12
27.99	0.4850E-12
28.10	0.4882E-12
28.22	0.4914E-12
28.34	0.4946E-12
28.46	0.4978E-12
28.58	0.5010E-12
28.70	0.5042E-12
28.82	0.5074E-12
28.93	0.5106E-12
29.05	0.5137E-12
29.17	0.5169E-12
29.29	0.5201E-12
29.41	0.5233E-12
29.53	0.5264E-12
29.64	0.5296E-12
29.76	0.5328E-12
29.88	0.5359E-12
30.00	0.5391E-12
 
 
C26   O2    Attachment                                          
Energy (eV)	Energy loss coefficient (eV m3/s)
0.5000	0.3249E-36
0.6185	0.3006E-36
0.7369	0.2700E-36
0.8554	0.2371E-36
0.9739	0.2027E-36
1.092	0.1730E-36
1.211	0.1645E-36
1.329	0.1579E-36
1.448	0.1527E-36
1.566	0.1469E-36
1.685	0.1404E-36
1.803	0.1325E-36
1.922	0.1272E-36
2.040	0.1225E-36
2.159	0.1183E-36
2.277	0.1135E-36
2.396	0.1077E-36
2.514	0.1030E-36
2.633	0.9858E-37
2.751	0.9447E-37
2.869	0.9048E-37
2.988	0.8663E-37
3.106	0.8297E-37
3.225	0.7940E-37
3.343	0.7571E-37
3.462	0.7222E-37
3.580	0.6898E-37
3.699	0.6552E-37
3.817	0.6284E-37
3.936	0.6024E-37
4.054	0.5776E-37
4.173	0.5521E-37
4.291	0.5223E-37
4.410	0.4996E-37
4.528	0.4785E-37
4.647	0.4598E-37
4.765	0.4414E-37
4.884	0.4239E-37
5.002	0.4109E-37
5.121	0.3950E-37
5.239	0.3792E-37
5.357	0.3602E-37
5.476	0.3457E-37
5.594	0.3321E-37
5.713	0.3196E-37
5.831	0.3105E-37
5.950	0.2999E-37
6.068	0.2891E-37
6.187	0.2776E-37
6.305	0.2671E-37
6.424	0.2607E-37
6.542	0.2519E-37
6.661	0.2429E-37
6.779	0.2341E-37
6.898	0.2261E-37
7.016	0.2188E-37
7.134	0.2134E-37
7.253	0.2058E-37
7.371	0.1991E-37
7.490	0.1932E-37
7.608	0.1883E-37
7.727	0.1841E-37
7.845	0.1802E-37
7.964	0.1794E-37
8.082	0.1752E-37
8.201	0.1708E-37
8.319	0.1664E-37
8.438	0.1620E-37
8.556	0.1580E-37
8.675	0.1543E-37
8.793	0.1508E-37
8.912	0.1454E-37
9.030	0.1396E-37
9.149	0.1352E-37
9.267	0.1319E-37
9.386	0.1296E-37
9.504	0.1276E-37
9.622	0.1258E-37
9.741	0.1239E-37
9.859	0.1222E-37
9.978	0.1204E-37
10.10	0.1203E-37
10.21	0.1185E-37
10.33	0.1168E-37
10.45	0.1152E-37
10.57	0.1137E-37
10.69	0.1122E-37
10.81	0.1107E-37
10.93	0.1093E-37
11.04	0.1075E-37
11.16	0.1050E-37
11.28	0.1020E-37
11.40	0.9928E-38
11.52	0.9717E-38
11.64	0.9560E-38
11.76	0.9425E-38
11.87	0.9089E-38
11.99	0.8924E-38
12.11	0.8799E-38
12.23	0.8695E-38
12.35	0.8610E-38
12.47	0.8519E-38
12.58	0.8432E-38
12.70	0.8351E-38
12.82	0.8273E-38
12.94	0.8196E-38
13.06	0.8092E-38
13.18	0.7903E-38
13.30	0.7719E-38
13.41	0.7582E-38
13.53	0.7501E-38
13.65	0.7447E-38
13.77	0.7386E-38
13.89	0.7327E-38
14.01	0.7277E-38
14.12	0.7226E-38
14.24	0.7165E-38
14.36	0.7121E-38
14.48	0.7182E-38
14.60	0.7129E-38
14.72	0.6763E-38
14.84	0.6701E-38
14.95	0.6675E-38
15.07	0.6634E-38
15.19	0.6591E-38
15.31	0.6537E-38
15.43	0.6499E-38
15.55	0.6467E-38
15.66	0.6405E-38
15.78	0.6367E-38
15.90	0.6322E-38
16.02	0.6274E-38
16.14	0.6212E-38
16.26	0.6124E-38
16.38	0.5999E-38
16.49	0.5955E-38
16.61	0.5844E-38
16.73	0.5796E-38
16.85	0.5712E-38
16.97	0.5590E-38
17.09	0.5446E-38
17.20	0.5420E-38
17.32	0.5395E-38
17.44	0.5371E-38
17.56	0.5334E-38
17.68	0.5227E-38
17.80	0.5095E-38
17.92	0.5000E-38
18.03	0.4944E-38
18.15	0.4919E-38
18.27	0.4899E-38
18.39	0.4879E-38
18.51	0.4859E-38
18.63	0.4835E-38
18.74	0.4788E-38
18.86	0.4714E-38
18.98	0.4625E-38
19.10	0.4546E-38
19.22	0.4481E-38
19.34	0.4430E-38
19.46	0.4393E-38
19.57	0.4371E-38
19.69	0.4355E-38
19.81	0.4339E-38
19.93	0.4323E-38
20.05	0.4307E-38
20.17	0.4290E-38
20.29	0.4273E-38
20.40	0.4121E-38
20.52	0.4071E-38
20.64	0.4033E-38
20.76	0.4006E-38
20.88	0.3990E-38
21.00	0.3976E-38
21.11	0.3962E-38
21.23	0.3948E-38
21.35	0.3935E-38
21.47	0.3920E-38
21.59	0.4099E-38
21.71	0.4028E-38
21.83	0.3973E-38
21.94	0.3936E-38
22.06	0.3915E-38
22.18	0.3905E-38
22.30	0.3895E-38
22.42	0.3886E-38
22.54	0.3877E-38
22.65	0.3868E-38
22.77	0.3855E-38
22.89	0.3836E-38
23.01	0.3810E-38
23.13	0.3777E-38
23.25	0.3738E-38
23.37	0.3696E-38
23.48	0.3655E-38
23.60	0.3618E-38
23.72	0.3585E-38
23.84	0.3555E-38
23.96	0.3528E-38
24.08	0.3505E-38
24.19	0.3485E-38
24.31	0.3469E-38
